https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1608508800000,2020-12-21 00:00:00,BNB/USDT,34.297,35.695,31.500,32.130,7192550.36,240192067.07971,457065
1608422400000,2020-12-20 00:00:00,BNB/USDT,33.346,35.700,32.600,34.290,6599639.99,226687301.56077,400341
1608336000000,2020-12-19 00:00:00,BNB/USDT,31.000,34.356,30.931,33.337,5468744.51,180458344.67921,342101
1608249600000,2020-12-18 00:00:00,BNB/USDT,30.238,31.260,29.638,31.000,1958227.68,59862269.90047,173779
1608163200000,2020-12-17 00:00:00,BNB/USDT,30.564,31.634,29.746,30.237,3996558.39,123043407.10300,266832
1608076800000,2020-12-16 00:00:00,BNB/USDT,29.471,30.670,29.035,30.563,2173014.46,64975816.57149,175364
1607990400000,2020-12-15 00:00:00,BNB/USDT,30.040,30.335,29.305,29.470,1372204.44,40853888.07639,141562
1607904000000,2020-12-14 00:00:00,BNB/USDT,29.185,30.194,28.690,30.031,2027509.43,59619234.31363,175177
1607817600000,2020-12-13 00:00:00,BNB/USDT,28.163,29.323,28.023,29.182,1386617.61,39963156.70825,162397
1607731200000,2020-12-12 00:00:00,BNB/USDT,27.359,28.235,27.283,28.162,1029509.45,28686112.86665,154054
1607644800000,2020-12-11 00:00:00,BNB/USDT,27.699,27.784,26.747,27.356,1219804.25,33171119.06108,171035
1607558400000,2020-12-10 00:00:00,BNB/USDT,28.145,28.243,27.422,27.700,1036482.54,28796222.02568,151821
1607472000000,2020-12-09 00:00:00,BNB/USDT,27.682,28.398,26.932,28.152,1476065.49,40946511.95294,165855
1607385600000,2020-12-08 00:00:00,BNB/USDT,29.384,29.488,27.453,27.687,1961246.58,55669703.74606,207779
1607299200000,2020-12-07 00:00:00,BNB/USDT,29.508,29.668,29.090,29.380,1053377.07,30935718.73322,162035
1607212800000,2020-12-06 00:00:00,BNB/USDT,29.730,30.162,29.057,29.499,1398524.30,41305996.87542,162364
1607126400000,2020-12-05 00:00:00,BNB/USDT,29.040,30.041,28.682,29.740,1626331.61,47793114.56812,185907
1607040000000,2020-12-04 00:00:00,BNB/USDT,30.720,31.160,28.757,29.039,2403792.70,71929179.54771,222357
1606953600000,2020-12-03 00:00:00,BNB/USDT,30.286,30.859,29.884,30.721,1656800.75,50405361.39047,168047
1606867200000,2020-12-02 00:00:00,BNB/USDT,30.205,30.993,29.504,30.278,2308003.41,69942956.70488,208419
1606780800000,2020-12-01 00:00:00,BNB/USDT,31.540,32.000,29.164,30.206,4032903.50,123938360.14332,312754
1606694400000,2020-11-30 00:00:00,BNB/USDT,30.138,31.696,29.759,31.535,3329955.45,102498110.64329,248562
1606608000000,2020-11-29 00:00:00,BNB/USDT,29.165,30.479,28.910,30.138,2572348.98,76134371.95894,206100
1606521600000,2020-11-28 00:00:00,BNB/USDT,28.500,29.722,27.927,29.168,2567869.23,74245584.99100,199945
1606435200000,2020-11-27 00:00:00,BNB/USDT,28.263,28.750,27.263,28.500,3319292.13,93249138.99602,251236
1606348800000,2020-11-26 00:00:00,BNB/USDT,31.284,31.793,26.409,28.258,9344593.80,268723165.35109,567457
1606262400000,2020-11-25 00:00:00,BNB/USDT,33.927,35.423,30.300,31.285,6090274.80,201330449.81090,396133
1606176000000,2020-11-24 00:00:00,BNB/USDT,31.057,35.328,30.852,33.919,11036062.96,365280262.16111,564216
1606089600000,2020-11-23 00:00:00,BNB/USDT,30.041,31.179,29.821,31.063,4520129.80,137955951.61050,309535
1606003200000,2020-11-22 00:00:00,BNB/USDT,30.587,31.362,28.878,30.045,4664400.13,140573398.75155,315496
1605916800000,2020-11-21 00:00:00,BNB/USDT,28.986,30.838,28.339,30.581,4992749.70,148218419.12064,308668
1605830400000,2020-11-20 00:00:00,BNB/USDT,28.123,29.339,28.074,28.986,2819396.37,81176230.81665,219031
1605744000000,2020-11-19 00:00:00,BNB/USDT,28.123,28.388,27.650,28.123,1769669.98,49672010.05929,181782
1605657600000,2020-11-18 00:00:00,BNB/USDT,28.561,28.840,27.203,28.120,2854413.67,80227340.82021,225592
1605571200000,2020-11-17 00:00:00,BNB/USDT,27.990,28.830,27.958,28.554,2544418.50,72512580.62212,200984
1605484800000,2020-11-16 00:00:00,BNB/USDT,27.681,28.231,27.480,27.997,1523268.24,42511092.30144,167269
1605398400000,2020-11-15 00:00:00,BNB/USDT,27.959,28.240,27.069,27.681,1611727.73,44855583.79333,207782
1605312000000,2020-11-14 00:00:00,BNB/USDT,28.227,28.233,27.408,27.964,1213580.95,33670851.95792,190204
1605225600000,2020-11-13 00:00:00,BNB/USDT,27.712,28.488,27.550,28.227,2001986.93,56150124.08873,203657
1605139200000,2020-11-12 00:00:00,BNB/USDT,28.012,28.188,27.302,27.712,1509464.91,41929883.89830,180941
1605052800000,2020-11-11 00:00:00,BNB/USDT,28.238,28.600,27.811,28.010,1570625.19,44277853.14999,176239
1604966400000,2020-11-10 00:00:00,BNB/USDT,28.100,28.539,27.717,28.237,2011956.56,56653622.03376,184975
1604880000000,2020-11-09 00:00:00,BNB/USDT,28.421,28.978,27.375,28.100,2500157.58,70566408.43938,216748
1604793600000,2020-11-08 00:00:00,BNB/USDT,27.784,28.740,27.485,28.427,1910190.58,53939729.11646,195733
1604707200000,2020-11-07 00:00:00,BNB/USDT,29.054,29.914,26.851,27.788,4232157.28,121480847.56771,311327
1604620800000,2020-11-06 00:00:00,BNB/USDT,27.723,29.555,27.721,29.052,3610757.42,103885708.91947,269813
1604534400000,2020-11-05 00:00:00,BNB/USDT,26.962,27.947,26.674,27.721,3049246.30,83560630.13618,236810
1604448000000,2020-11-04 00:00:00,BNB/USDT,26.879,26.979,25.937,26.960,2674949.35,70873540.01038,223127
1604361600000,2020-11-03 00:00:00,BNB/USDT,27.806,27.806,25.727,26.878,3416204.58,91018601.64260,261717
1604275200000,2020-11-02 00:00:00,BNB/USDT,28.564,29.271,27.773,27.807,2698951.61,77181697.86428,225952
1604188800000,2020-11-01 00:00:00,BNB/USDT,28.509,28.685,28.105,28.568,1166370.60,33014941.39253,192137
1604102400000,2020-10-31 00:00:00,BNB/USDT,28.510,28.910,28.120,28.504,1636871.66,46758164.52414,195216
1604016000000,2020-10-30 00:00:00,BNB/USDT,29.847,30.190,27.451,28.509,3609401.75,103053427.81800,261142
1603929600000,2020-10-29 00:00:00,BNB/USDT,30.322,30.423,29.460,29.845,2307279.52,69274701.79915,193915
1603843200000,2020-10-28 00:00:00,BNB/USDT,31.415,31.930,29.750,30.322,2931609.08,90172790.57847,229224
1603756800000,2020-10-27 00:00:00,BNB/USDT,31.021,32.448,30.821,31.423,4314842.52,136505610.77661,299644
1603670400000,2020-10-26 00:00:00,BNB/USDT,30.104,31.370,29.925,31.022,3277614.79,100829281.59629,269375
1603584000000,2020-10-25 00:00:00,BNB/USDT,30.629,30.990,29.850,30.107,1470943.00,44621956.39088,188414
1603497600000,2020-10-24 00:00:00,BNB/USDT,30.630,30.850,30.407,30.629,927606.27,28407425.21260,182746
1603411200000,2020-10-23 00:00:00,BNB/USDT,30.658,31.186,30.065,30.630,1900619.78,58321199.15919,210472
1603324800000,2020-10-22 00:00:00,BNB/USDT,29.732,31.280,29.682,30.663,2969500.15,91236980.68623,240025
1603238400000,2020-10-21 00:00:00,BNB/USDT,28.832,30.420,28.651,29.734,3038475.70,90105737.91095,248968
1603152000000,2020-10-20 00:00:00,BNB/USDT,29.899,30.089,28.500,28.831,2639829.66,77200628.40542,233487
1603065600000,2020-10-19 00:00:00,BNB/USDT,30.600,30.672,29.700,29.899,2176988.84,65566585.07564,188301
1602979200000,2020-10-18 00:00:00,BNB/USDT,30.202,30.950,30.132,30.599,1838350.02,56278918.93380,187100
1602892800000,2020-10-17 00:00:00,BNB/USDT,30.031,30.560,29.666,30.200,1681259.96,50831262.91271,185620
1602806400000,2020-10-16 00:00:00,BNB/USDT,31.299,31.891,29.560,30.026,4453919.08,135915671.42042,270277
1602720000000,2020-10-15 00:00:00,BNB/USDT,30.804,31.701,30.332,31.300,3225994.49,100104158.07685,224767
1602633600000,2020-10-14 00:00:00,BNB/USDT,30.623,31.335,30.305,30.800,2709570.37,83303054.47650,226370
1602547200000,2020-10-13 00:00:00,BNB/USDT,30.640,31.701,29.957,30.622,4480813.93,138190027.68376,311162
1602460800000,2020-10-12 00:00:00,BNB/USDT,28.502,31.100,28.428,30.638,5798244.20,174459464.21281,382835
1602374400000,2020-10-11 00:00:00,BNB/USDT,28.359,28.725,27.833,28.501,1513440.09,42924537.83246,215914
1602288000000,2020-10-10 00:00:00,BNB/USDT,28.373,29.231,28.077,28.359,1885181.08,54009128.58005,196466
1602201600000,2020-10-09 00:00:00,BNB/USDT,27.669,28.490,27.430,28.373,1976557.32,55586179.42403,191766
1602115200000,2020-10-08 00:00:00,BNB/USDT,27.664,27.820,26.510,27.669,2264352.22,61698287.52938,214701
1602028800000,2020-10-07 00:00:00,BNB/USDT,27.685,27.855,26.836,27.667,2141195.20,58645788.08045,210656
1601942400000,2020-10-06 00:00:00,BNB/USDT,28.616,28.940,27.277,27.687,3309469.96,93065834.93691,244668
1601856000000,2020-10-05 00:00:00,BNB/USDT,28.973,29.185,28.069,28.616,2309511.07,66114844.82378,201189
1601769600000,2020-10-04 00:00:00,BNB/USDT,28.133,29.130,27.850,28.961,2848752.58,81396896.07830,213753
1601683200000,2020-10-03 00:00:00,BNB/USDT,27.302,28.255,27.005,28.133,2486140.18,68850321.44084,207457
1601596800000,2020-10-02 00:00:00,BNB/USDT,27.454,28.091,25.570,27.285,5191308.82,139626232.90782,306865
1601510400000,2020-10-01 00:00:00,BNB/USDT,29.200,29.305,26.193,27.455,4434355.39,122785759.07373,286923
1601424000000,2020-09-30 00:00:00,BNB/USDT,28.823,29.549,27.780,29.200,3456590.90,98788798.55969,247478
1601337600000,2020-09-29 00:00:00,BNB/USDT,26.973,28.948,26.834,28.822,4414780.77,123765808.40164,277562
1601251200000,2020-09-28 00:00:00,BNB/USDT,26.221,27.670,25.830,26.973,3293265.26,87999340.78990,234950
1601164800000,2020-09-27 00:00:00,BNB/USDT,26.162,26.850,25.466,26.219,2814420.58,73583942.38213,210322
1601078400000,2020-09-26 00:00:00,BNB/USDT,24.674,26.444,24.454,26.162,2570949.91,65213602.11351,204154
1600992000000,2020-09-25 00:00:00,BNB/USDT,24.560,25.089,23.726,24.677,2493303.30,60960004.06639,202904
1600905600000,2020-09-24 00:00:00,BNB/USDT,22.839,24.679,22.562,24.560,2921696.68,69421492.25839,214359
1600819200000,2020-09-23 00:00:00,BNB/USDT,24.051,24.366,22.435,22.839,3723770.38,87786524.85871,238921
1600732800000,2020-09-22 00:00:00,BNB/USDT,23.120,24.594,22.662,24.051,4183191.74,99434903.05201,268247
1600646400000,2020-09-21 00:00:00,BNB/USDT,26.329,26.652,22.200,23.120,6839808.24,164562531.41669,385956
1600560000000,2020-09-20 00:00:00,BNB/USDT,27.226,27.374,25.111,26.324,3280892.10,86220094.16860,243228
1600473600000,2020-09-19 00:00:00,BNB/USDT,27.660,28.054,26.685,27.226,2224710.77,60715927.15836,197892
1600387200000,2020-09-18 00:00:00,BNB/USDT,26.988,28.824,26.607,27.653,4628880.80,128158883.14605,321221
1600300800000,2020-09-17 00:00:00,BNB/USDT,27.816,28.741,26.055,26.989,4643696.37,125488111.68021,298716
1600214400000,2020-09-16 00:00:00,BNB/USDT,27.088,28.300,25.577,27.816,6869769.43,186794766.93231,356566
1600128000000,2020-09-15 00:00:00,BNB/USDT,30.867,30.899,26.688,27.086,10130811.09,289951438.10129,487163
1600041600000,2020-09-14 00:00:00,BNB/USDT,31.139,33.302,29.050,30.856,10524610.07,328626618.34839,531838
1599955200000,2020-09-13 00:00:00,BNB/USDT,28.397,32.360,28.006,31.142,9514711.33,288627963.86454,478365
1599868800000,2020-09-12 00:00:00,BNB/USDT,25.347,28.507,25.325,28.395,5342732.98,143932672.48732,308161
1599782400000,2020-09-11 00:00:00,BNB/USDT,24.512,25.684,23.019,25.365,3076021.80,74167230.29449,221227
1599696000000,2020-09-10 00:00:00,BNB/USDT,24.403,25.577,24.057,24.509,3221589.03,79711834.17402,216248
1599609600000,2020-09-09 00:00:00,BNB/USDT,23.177,24.480,22.350,24.417,3386032.27,79809568.23952,213701
1599523200000,2020-09-08 00:00:00,BNB/USDT,22.405,23.396,21.250,23.180,4193590.98,94025248.91812,248700
1599436800000,2020-09-07 00:00:00,BNB/USDT,23.120,23.564,19.911,22.398,4554593.01,99281167.39276,265474
1599350400000,2020-09-06 00:00:00,BNB/USDT,19.415,23.471,18.503,23.137,5373191.20,116760860.79285,288653
1599264000000,2020-09-05 00:00:00,BNB/USDT,20.942,21.464,17.890,19.430,3265792.40,63456217.58296,218532
1599177600000,2020-09-04 00:00:00,BNB/USDT,20.410,21.843,19.077,20.940,4451249.08,92204755.10552,268872
1599091200000,2020-09-03 00:00:00,BNB/USDT,24.759,25.568,19.810,20.424,6460942.13,149240223.54010,349592
1599004800000,2020-09-02 00:00:00,BNB/USDT,24.756,25.908,23.000,24.756,4638282.25,114475450.48043,266393
1598918400000,2020-09-01 00:00:00,BNB/USDT,23.167,25.672,22.822,24.756,3228209.34,77552825.65801,197808
1598832000000,2020-08-31 00:00:00,BNB/USDT,23.641,24.019,22.950,23.166,1504888.98,35177709.51372,125055
1598745600000,2020-08-30 00:00:00,BNB/USDT,22.951,23.900,22.903,23.642,1582433.86,37011134.35735,130053
1598659200000,2020-08-29 00:00:00,BNB/USDT,23.098,23.534,22.764,22.952,1333272.92,30946160.54473,129164
1598572800000,2020-08-28 00:00:00,BNB/USDT,23.129,23.609,22.624,23.095,1990551.98,45932821.05139,144685
1598486400000,2020-08-27 00:00:00,BNB/USDT,22.210,23.178,21.834,23.129,2558646.21,57571722.41852,170353
1598400000000,2020-08-26 00:00:00,BNB/USDT,21.400,22.531,21.282,22.212,1877357.34,41563734.52860,143355
1598313600000,2020-08-25 00:00:00,BNB/USDT,22.600,22.667,21.000,21.400,1704436.47,37127918.20526,143315
1598227200000,2020-08-24 00:00:00,BNB/USDT,21.854,23.002,21.680,22.600,1323978.32,29727499.45517,116608
1598140800000,2020-08-23 00:00:00,BNB/USDT,22.217,22.261,21.554,21.853,1251991.61,27392696.34532,107369
1598054400000,2020-08-22 00:00:00,BNB/USDT,22.122,22.274,21.297,22.216,1571139.74,34437428.19670,124302
1597968000000,2020-08-21 00:00:00,BNB/USDT,23.127,23.350,21.711,22.123,2267255.76,51246840.87208,150977
1597881600000,2020-08-20 00:00:00,BNB/USDT,22.393,23.350,22.043,23.122,1896105.42,43330483.30482,131926
1597795200000,2020-08-19 00:00:00,BNB/USDT,23.016,23.279,21.810,22.376,2064063.08,46465019.34461,144000
1597708800000,2020-08-18 00:00:00,BNB/USDT,23.504,23.806,22.319,23.016,1861857.37,43214622.35300,129291
1597622400000,2020-08-17 00:00:00,BNB/USDT,23.540,24.081,22.940,23.503,2257776.71,53003678.02830,136159
1597536000000,2020-08-16 00:00:00,BNB/USDT,23.096,23.833,22.707,23.540,2005272.88,46644081.11580,145212
1597449600000,2020-08-15 00:00:00,BNB/USDT,23.141,23.820,22.755,23.107,2360235.15,54949767.17121,166150
1597363200000,2020-08-14 00:00:00,BNB/USDT,21.798,23.356,21.273,23.141,3798335.65,85652682.57017,205218
1597276800000,2020-08-13 00:00:00,BNB/USDT,21.503,21.896,20.669,21.789,2571288.23,54807056.30651,163369
1597190400000,2020-08-12 00:00:00,BNB/USDT,21.289,22.021,20.509,21.503,2215072.53,47621948.02618,154651
1597104000000,2020-08-11 00:00:00,BNB/USDT,22.655,22.792,20.600,21.278,2437916.51,52897963.79101,184621
1597017600000,2020-08-10 00:00:00,BNB/USDT,22.426,22.806,22.000,22.656,1659355.72,37363619.13834,125144
1596931200000,2020-08-09 00:00:00,BNB/USDT,22.908,22.918,22.000,22.416,1440236.79,32337707.59319,116196
1596844800000,2020-08-08 00:00:00,BNB/USDT,22.334,22.914,21.813,22.909,1839275.06,41150934.14523,120425
1596758400000,2020-08-07 00:00:00,BNB/USDT,22.757,23.000,21.010,22.334,3142139.90,70028435.93058,152893
1596672000000,2020-08-06 00:00:00,BNB/USDT,23.235,23.274,22.500,22.760,2125780.63,48730781.91462,124477
1596585600000,2020-08-05 00:00:00,BNB/USDT,22.324,23.550,22.084,23.236,3451873.87,79708058.08475,175422
1596499200000,2020-08-04 00:00:00,BNB/USDT,22.064,22.465,21.439,22.323,2212028.31,48783737.55003,135340
1596412800000,2020-08-03 00:00:00,BNB/USDT,20.961,22.562,20.615,22.064,3221483.44,70583697.69772,177236
1596326400000,2020-08-02 00:00:00,BNB/USDT,21.641,22.250,18.546,20.959,3083866.51,63972380.14784,188945
1596240000000,2020-08-01 00:00:00,BNB/USDT,20.683,21.799,20.598,21.646,2430826.19,51334478.15564,143087
1596153600000,2020-07-31 00:00:00,BNB/USDT,19.988,20.880,19.950,20.686,1898997.59,38965489.24560,131944
1596067200000,2020-07-30 00:00:00,BNB/USDT,19.906,20.149,19.521,19.978,1221121.31,24240726.43436,90229
1595980800000,2020-07-29 00:00:00,BNB/USDT,20.180,20.435,19.779,19.901,1425583.56,28646227.65032,103935
1595894400000,2020-07-28 00:00:00,BNB/USDT,19.789,20.730,19.480,20.184,3005300.19,60489627.53662,193649
1595808000000,2020-07-27 00:00:00,BNB/USDT,19.580,20.222,18.331,19.792,3493682.10,67367252.44872,203720
1595721600000,2020-07-26 00:00:00,BNB/USDT,19.840,20.340,19.112,19.577,2425776.85,47841716.19864,149319
1595635200000,2020-07-25 00:00:00,BNB/USDT,19.206,20.081,19.154,19.840,2662190.38,52443320.07395,153946
1595548800000,2020-07-24 00:00:00,BNB/USDT,18.764,19.583,18.248,19.204,3673730.88,69605779.61083,194316
1595462400000,2020-07-23 00:00:00,BNB/USDT,18.115,18.788,18.056,18.768,2188672.07,40162647.57468,125788
1595376000000,2020-07-22 00:00:00,BNB/USDT,17.730,18.133,17.448,18.103,1322551.32,23452404.49132,86371
1595289600000,2020-07-21 00:00:00,BNB/USDT,17.482,17.990,17.404,17.737,1532182.84,27190137.40539,99984
1595203200000,2020-07-20 00:00:00,BNB/USDT,18.041,18.333,17.249,17.493,2566534.66,45981789.49823,127148
1595116800000,2020-07-19 00:00:00,BNB/USDT,17.158,18.141,16.871,18.039,3496898.97,62031802.26558,152847
1595030400000,2020-07-18 00:00:00,BNB/USDT,17.071,17.350,16.816,17.156,1330795.71,22754928.16178,93390
1594944000000,2020-07-17 00:00:00,BNB/USDT,17.168,17.484,16.950,17.073,1713580.97,29626421.08214,121331
1594857600000,2020-07-16 00:00:00,BNB/USDT,17.651,17.798,16.426,17.171,2538439.31,43260557.87040,147853
1594771200000,2020-07-15 00:00:00,BNB/USDT,18.088,18.175,17.412,17.648,2184575.72,38784164.39949,124134
1594684800000,2020-07-14 00:00:00,BNB/USDT,18.414,18.795,17.700,18.090,2879951.02,52494913.16792,156371
1594598400000,2020-07-13 00:00:00,BNB/USDT,18.313,19.069,17.800,18.419,3628616.74,66971810.91926,178742
1594512000000,2020-07-12 00:00:00,BNB/USDT,17.640,18.619,17.611,18.312,3517420.62,64204067.68099,163738
1594425600000,2020-07-11 00:00:00,BNB/USDT,17.327,17.695,17.023,17.631,1874795.70,32657860.72588,116099
1594339200000,2020-07-10 00:00:00,BNB/USDT,16.842,17.370,16.455,17.325,1664970.06,28042853.37205,114208
1594252800000,2020-07-09 00:00:00,BNB/USDT,17.291,17.530,16.504,16.844,1905706.54,32199988.85267,114778
1594166400000,2020-07-08 00:00:00,BNB/USDT,16.832,17.470,16.597,17.290,2040324.55,34904030.17604,109893
1594080000000,2020-07-07 00:00:00,BNB/USDT,16.322,16.900,16.020,16.837,1773432.41,29328518.99159,103562
1593993600000,2020-07-06 00:00:00,BNB/USDT,15.503,16.367,15.463,16.324,1083247.77,17172323.67667,67772
1593907200000,2020-07-05 00:00:00,BNB/USDT,15.574,15.615,15.116,15.502,504443.13,7776179.01366,48606
1593820800000,2020-07-04 00:00:00,BNB/USDT,15.288,15.638,15.251,15.574,435268.81,6720151.65649,49538
1593734400000,2020-07-03 00:00:00,BNB/USDT,15.371,15.498,15.260,15.288,401055.73,6171608.74363,37198
1593648000000,2020-07-02 00:00:00,BNB/USDT,15.819,15.978,15.065,15.375,979124.16,15243632.53649,64105
1593561600000,2020-07-01 00:00:00,BNB/USDT,15.411,15.892,15.329,15.819,719045.93,11254784.35865,50199
1593475200000,2020-06-30 00:00:00,BNB/USDT,15.487,15.562,15.272,15.411,452224.78,6978897.98172,40570
1593388800000,2020-06-29 00:00:00,BNB/USDT,15.394,15.600,15.203,15.480,593042.75,9141202.72656,55627
1593302400000,2020-06-28 00:00:00,BNB/USDT,15.133,15.502,14.866,15.386,499658.43,7616667.36504,46640
1593216000000,2020-06-27 00:00:00,BNB/USDT,15.778,15.895,14.701,15.139,676888.50,10417815.41433,70321
1593129600000,2020-06-26 00:00:00,BNB/USDT,15.920,15.997,15.587,15.778,527797.39,8319398.07827,51109
1593043200000,2020-06-25 00:00:00,BNB/USDT,16.037,16.093,15.444,15.925,717234.89,11389102.24071,64785
1592956800000,2020-06-24 00:00:00,BNB/USDT,16.396,16.666,15.955,16.037,914643.91,14876948.13576,67865
1592870400000,2020-06-23 00:00:00,BNB/USDT,16.509,16.568,16.291,16.396,547942.90,8997828.73984,54732
1592784000000,2020-06-22 00:00:00,BNB/USDT,15.982,16.573,15.962,16.514,604840.29,9861333.43883,52945
1592697600000,2020-06-21 00:00:00,BNB/USDT,16.076,16.335,15.936,15.982,443718.08,7146338.65582,39539
1592611200000,2020-06-20 00:00:00,BNB/USDT,15.966,16.151,15.688,16.071,555612.11,8869725.00892,56262
1592524800000,2020-06-19 00:00:00,BNB/USDT,16.168,16.306,15.900,15.966,609887.35,9810736.64498,69539
1592438400000,2020-06-18 00:00:00,BNB/USDT,16.389,16.550,15.878,16.169,658968.53,10727103.61332,61438
1592352000000,2020-06-17 00:00:00,BNB/USDT,16.427,16.660,15.966,16.390,732374.44,11993247.15786,65677
1592265600000,2020-06-16 00:00:00,BNB/USDT,16.384,16.650,16.153,16.429,611416.87,10025985.16866,59850
1592179200000,2020-06-15 00:00:00,BNB/USDT,16.566,16.606,15.404,16.378,1054648.72,16932572.68462,94985
1592092800000,2020-06-14 00:00:00,BNB/USDT,16.809,16.819,16.391,16.566,498068.67,8297051.49655,51308
1592006400000,2020-06-13 00:00:00,BNB/USDT,16.645,16.822,16.490,16.807,439411.15,7313419.56273,49477
1591920000000,2020-06-12 00:00:00,BNB/USDT,16.234,16.822,16.078,16.643,678208.71,11231908.55147,72248
1591833600000,2020-06-11 00:00:00,BNB/USDT,17.414,17.536,15.861,16.231,1058267.51,17779382.20750,76855
1591747200000,2020-06-10 00:00:00,BNB/USDT,17.382,17.590,17.175,17.419,584324.54,10157678.46562,48902
1591660800000,2020-06-09 00:00:00,BNB/USDT,17.453,17.521,17.010,17.383,492253.86,8522583.15338,40375
1591574400000,2020-06-08 00:00:00,BNB/USDT,17.416,17.561,17.250,17.453,484372.68,8431853.93157,41053
1591488000000,2020-06-07 00:00:00,BNB/USDT,17.567,17.650,16.870,17.415,972665.27,16863876.19842,66649
1591401600000,2020-06-06 00:00:00,BNB/USDT,17.691,17.794,17.500,17.567,713949.46,12594954.00552,53250
1591315200000,2020-06-05 00:00:00,BNB/USDT,17.525,17.909,17.440,17.686,1258405.64,22247690.89508,80497
1591228800000,2020-06-04 00:00:00,BNB/USDT,17.573,17.658,17.050,17.526,925519.02,16152792.99013,77067
1591142400000,2020-06-03 00:00:00,BNB/USDT,17.282,17.621,16.962,17.573,870634.86,15094099.48680,77742
1591056000000,2020-06-02 00:00:00,BNB/USDT,17.968,18.228,16.556,17.274,1588636.39,27995999.89312,95276
1590969600000,2020-06-01 00:00:00,BNB/USDT,17.098,18.173,16.983,17.956,1316915.19,23044951.95614,99770
1590883200000,2020-05-31 00:00:00,BNB/USDT,17.738,18.203,16.854,17.089,1550100.17,27265292.77208,114615
1590796800000,2020-05-30 00:00:00,BNB/USDT,17.010,17.800,16.937,17.737,1149486.18,19992151.47925,79467
1590710400000,2020-05-29 00:00:00,BNB/USDT,17.090,17.208,16.642,17.016,956578.12,16238398.61107,80318
1590624000000,2020-05-28 00:00:00,BNB/USDT,16.481,17.160,16.413,17.092,754792.47,12623258.45483,66965
1590537600000,2020-05-27 00:00:00,BNB/USDT,16.214,16.517,16.162,16.481,715038.99,11702866.99513,69645
1590451200000,2020-05-26 00:00:00,BNB/USDT,16.385,16.503,15.972,16.219,861433.70,14012882.65542,90601
1590364800000,2020-05-25 00:00:00,BNB/USDT,15.943,16.426,15.789,16.385,1036864.54,16816518.80161,106691
1590278400000,2020-05-24 00:00:00,BNB/USDT,16.489,16.803,15.929,15.952,833129.55,13724833.74536,75561
1590192000000,2020-05-23 00:00:00,BNB/USDT,16.606,16.866,16.345,16.490,660987.44,10962711.52226,63366
1590105600000,2020-05-22 00:00:00,BNB/USDT,16.092,16.924,15.935,16.606,1110318.45,18280802.56697,85602
1590019200000,2020-05-21 00:00:00,BNB/USDT,16.891,17.064,15.732,16.097,1410902.92,23113050.37646,105177
1589932800000,2020-05-20 00:00:00,BNB/USDT,17.211,17.348,16.450,16.887,1036929.85,17621214.91059,79785
1589846400000,2020-05-19 00:00:00,BNB/USDT,16.640,17.250,16.302,17.215,1083398.38,18264651.09554,82969
1589760000000,2020-05-18 00:00:00,BNB/USDT,16.294,16.872,16.235,16.638,791209.22,13100507.64018,72961
1589673600000,2020-05-17 00:00:00,BNB/USDT,16.060,16.522,16.004,16.293,704263.00,11491021.13548,62079
1589587200000,2020-05-16 00:00:00,BNB/USDT,15.707,16.228,15.577,16.059,738007.81,11825638.75723,74577
1589500800000,2020-05-15 00:00:00,BNB/USDT,16.368,16.451,15.542,15.710,1105577.41,17723046.15571,96406
1589414400000,2020-05-14 00:00:00,BNB/USDT,16.182,16.693,15.976,16.361,1152546.06,18796855.06859,94333
1589328000000,2020-05-13 00:00:00,BNB/USDT,15.756,16.361,15.627,16.177,1107585.56,17737836.91274,88014
1589241600000,2020-05-12 00:00:00,BNB/USDT,15.085,16.220,14.966,15.756,1966025.46,30851254.02452,119383
1589155200000,2020-05-11 00:00:00,BNB/USDT,15.306,15.522,14.014,15.073,1827284.58,27273093.98087,141927
1589068800000,2020-05-10 00:00:00,BNB/USDT,16.763,16.795,13.630,15.309,2530265.21,38225172.91294,150942
1588982400000,2020-05-09 00:00:00,BNB/USDT,17.145,17.495,16.754,16.766,1096794.81,18843001.62145,73859
1588896000000,2020-05-08 00:00:00,BNB/USDT,16.999,17.400,16.817,17.145,1168733.80,19994367.23245,89902
1588809600000,2020-05-07 00:00:00,BNB/USDT,16.388,17.242,16.024,16.997,1291777.28,21583026.78887,123423
1588723200000,2020-05-06 00:00:00,BNB/USDT,16.852,17.139,16.350,16.391,1058713.80,17842637.99182,106001
1588636800000,2020-05-05 00:00:00,BNB/USDT,16.998,17.294,16.585,16.850,1147397.72,19416037.17006,110941
1588550400000,2020-05-04 00:00:00,BNB/USDT,17.081,17.267,16.250,17.003,1525917.37,25582993.11111,120891
1588464000000,2020-05-03 00:00:00,BNB/USDT,17.519,17.799,16.771,17.083,1213703.65,20952409.99031,104496
1588377600000,2020-05-02 00:00:00,BNB/USDT,17.439,17.568,17.248,17.520,952641.13,16595670.04502,89672
1588291200000,2020-05-01 00:00:00,BNB/USDT,16.916,17.856,16.909,17.440,1970326.21,34353980.33841,134438
1588204800000,2020-04-30 00:00:00,BNB/USDT,17.327,18.137,16.320,16.928,3117440.20,53689140.53733,162944
1588118400000,2020-04-29 00:00:00,BNB/USDT,16.335,17.495,16.294,17.333,2061367.45,34824416.46856,115966
