https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1625184000000,2021-07-02 00:00:00,XRP/USDT,0.6590,0.6677,0.6324,0.6555,1143712519.7,738187437.37692,1203199
1625097600000,2021-07-01 00:00:00,XRP/USDT,0.7057,0.7059,0.6432,0.6590,1452811643.7,967426416.48076,1427884
1625011200000,2021-06-30 00:00:00,XRP/USDT,0.7064,0.7147,0.6475,0.7057,1815268630.4,1232698812.70047,1690476
1624924800000,2021-06-29 00:00:00,XRP/USDT,0.6439,0.7343,0.6411,0.7065,2105462072.8,1464268962.70619,1788619
1624838400000,2021-06-28 00:00:00,XRP/USDT,0.6480,0.6569,0.6238,0.6439,1338738163.5,858674607.55861,1273910
1624752000000,2021-06-27 00:00:00,XRP/USDT,0.6159,0.6521,0.5956,0.6480,1431921556.6,883433651.06771,1353752
1624665600000,2021-06-26 00:00:00,XRP/USDT,0.6106,0.6326,0.5809,0.6159,1568689242.9,946239504.89764,1501112
1624579200000,2021-06-25 00:00:00,XRP/USDT,0.6733,0.6885,0.6015,0.6106,2208628763.6,1412109608.34704,1907767
1624492800000,2021-06-24 00:00:00,XRP/USDT,0.6380,0.6924,0.6158,0.6732,1988962955.7,1298866677.27948,1681341
1624406400000,2021-06-23 00:00:00,XRP/USDT,0.5465,0.6658,0.5197,0.6380,2972971051.3,1834123779.77263,2306472
1624320000000,2021-06-22 00:00:00,XRP/USDT,0.6065,0.6496,0.5085,0.5464,3979211434.3,2289183514.18425,2827662
1624233600000,2021-06-21 00:00:00,XRP/USDT,0.7742,0.7805,0.6033,0.6066,2855316318.3,1946090882.12063,2485782
1624147200000,2021-06-20 00:00:00,XRP/USDT,0.7577,0.7850,0.6955,0.7742,1637866418.9,1209952116.32691,1825728
1624060800000,2021-06-19 00:00:00,XRP/USDT,0.7971,0.8054,0.7550,0.7577,857820856.8,676347987.70927,1347717
1623974400000,2021-06-18 00:00:00,XRP/USDT,0.8414,0.8455,0.7671,0.7971,1178348054.2,955096586.64405,1572072
1623888000000,2021-06-17 00:00:00,XRP/USDT,0.8321,0.8617,0.8226,0.8415,917652740.3,775771137.24230,1413558
1623801600000,2021-06-16 00:00:00,XRP/USDT,0.8664,0.8737,0.8251,0.8321,1027576651.1,869571270.39911,1495196
1623715200000,2021-06-15 00:00:00,XRP/USDT,0.8902,0.9019,0.8543,0.8665,1017168828.8,894726494.74027,1525724
1623628800000,2021-06-14 00:00:00,XRP/USDT,0.8837,0.9300,0.8629,0.8902,1161811123.4,1031081318.82116,1577059
1623542400000,2021-06-13 00:00:00,XRP/USDT,0.8325,0.8880,0.8167,0.8836,997486928.1,844853205.79112,1464464
1623456000000,2021-06-12 00:00:00,XRP/USDT,0.8471,0.8479,0.8048,0.8326,1074842516.6,887324340.25528,1554059
1623369600000,2021-06-11 00:00:00,XRP/USDT,0.8692,0.8809,0.8324,0.8471,1085145490.5,932403261.66211,1504804
1623283200000,2021-06-10 00:00:00,XRP/USDT,0.9218,0.9298,0.8520,0.8692,1472399134.3,1299091125.22143,1579056
1623196800000,2021-06-09 00:00:00,XRP/USDT,0.8732,0.9218,0.8296,0.9218,2106912262.6,1831675315.41360,1931946
1623110400000,2021-06-08 00:00:00,XRP/USDT,0.8617,0.8854,0.7825,0.8733,2586699763.9,2189521986.90488,2209025
1623024000000,2021-06-07 00:00:00,XRP/USDT,0.9466,0.9760,0.8351,0.8617,1710987741.5,1588401830.93651,1782935
1622937600000,2021-06-06 00:00:00,XRP/USDT,0.9227,0.9500,0.9166,0.9466,1084194136.0,1013878531.99405,1244965
1622851200000,2021-06-05 00:00:00,XRP/USDT,0.9690,0.9977,0.8902,0.9227,1574975231.2,1493974342.86068,1727888
1622764800000,2021-06-04 00:00:00,XRP/USDT,1.0455,1.0467,0.9156,0.9691,2016065742.1,1943214402.01436,2206046
1622678400000,2021-06-03 00:00:00,XRP/USDT,1.0247,1.0796,1.0067,1.0456,1493308403.9,1549430981.60344,1681201
1622592000000,2021-06-02 00:00:00,XRP/USDT,1.0109,1.0501,0.9791,1.0245,1515783139.7,1544295787.90877,1715116
1622505600000,2021-06-01 00:00:00,XRP/USDT,1.0410,1.1013,0.9742,1.0109,2727042533.9,2803075052.99432,2763780
1622419200000,2021-05-31 00:00:00,XRP/USDT,0.9048,1.0500,0.8800,1.0410,2963692599.0,2895409786.42564,2982777
1622332800000,2021-05-30 00:00:00,XRP/USDT,0.8308,0.9332,0.7961,0.9047,2035377904.1,1778953233.27486,2225606
1622246400000,2021-05-29 00:00:00,XRP/USDT,0.8991,0.9425,0.7920,0.8306,2238310976.2,1925369596.65391,2483159
1622160000000,2021-05-28 00:00:00,XRP/USDT,0.9750,0.9849,0.8457,0.8988,2660683942.4,2393173193.94754,2986585
1622073600000,2021-05-27 00:00:00,XRP/USDT,1.0304,1.0417,0.9303,0.9747,2016545036.1,1995717034.07765,2483141
1621987200000,2021-05-26 00:00:00,XRP/USDT,0.9744,1.0705,0.9460,1.0303,2455271318.8,2478608660.57730,2765896
1621900800000,2021-05-25 00:00:00,XRP/USDT,0.9935,1.0591,0.8807,0.9745,3578987774.5,3439444094.96324,3795164
1621814400000,2021-05-24 00:00:00,XRP/USDT,0.7899,0.9978,0.7534,0.9936,3497710011.8,2998666014.50715,3479682
1621728000000,2021-05-23 00:00:00,XRP/USDT,0.9056,0.9686,0.6500,0.7899,4936147613.4,3804371574.38895,4763049
1621641600000,2021-05-22 00:00:00,XRP/USDT,1.0068,1.0167,0.8152,0.9055,3195387354.0,2909023704.26383,3585602
1621555200000,2021-05-21 00:00:00,XRP/USDT,1.1809,1.2208,0.8647,1.0069,3295923799.0,3473579987.73397,4147863
1621468800000,2021-05-20 00:00:00,XRP/USDT,1.0579,1.2659,0.9018,1.1809,3749294710.7,4259401481.41628,4430922
1621382400000,2021-05-19 00:00:00,XRP/USDT,1.5896,1.6470,0.8311,1.0578,5716676592.4,7381033614.66054,7175848
1621296000000,2021-05-18 00:00:00,XRP/USDT,1.4968,1.7069,1.4725,1.5898,3970922682.7,6285556548.06251,5494154
1621209600000,2021-05-17 00:00:00,XRP/USDT,1.4500,1.5650,1.3257,1.4968,3653477169.1,5369893676.44676,4410667
1621123200000,2021-05-16 00:00:00,XRP/USDT,1.4928,1.6150,1.3386,1.4503,3107976997.4,4649880520.34788,3944774
1621036800000,2021-05-15 00:00:00,XRP/USDT,1.4003,1.5840,1.3221,1.4927,3374530149.2,4926051157.03056,4688895
1620950400000,2021-05-14 00:00:00,XRP/USDT,1.3657,1.4505,1.3224,1.4003,1472273665.2,2036791398.74152,1987881
1620864000000,2021-05-13 00:00:00,XRP/USDT,1.2685,1.3913,1.1858,1.3657,3015946491.2,3930460272.55837,3550464
1620777600000,2021-05-12 00:00:00,XRP/USDT,1.4808,1.5499,1.2305,1.2686,2372266296.6,3372406601.36565,2800559
