https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1588291200000,2020-05-01 00:00:00,LINK/USDT,3.708,3.921,3.705,3.764,18680066.80,71487384.60866,160006
1588204800000,2020-04-30 00:00:00,LINK/USDT,3.896,3.987,3.628,3.709,31525918.43,119800151.78799,211400
1588118400000,2020-04-29 00:00:00,LINK/USDT,3.646,4.019,3.633,3.895,36067115.78,137079782.90115,252312
1588032000000,2020-04-28 00:00:00,LINK/USDT,3.637,3.740,3.557,3.648,19153846.14,69914137.50324,176367
1587945600000,2020-04-27 00:00:00,LINK/USDT,3.723,3.743,3.461,3.636,27008173.19,97046036.68841,182070
1587859200000,2020-04-26 00:00:00,LINK/USDT,3.790,3.819,3.617,3.723,22172119.89,82925842.75833,152649
1587772800000,2020-04-25 00:00:00,LINK/USDT,3.780,3.913,3.747,3.790,15847102.51,60514411.15790,93380
1587686400000,2020-04-24 00:00:00,LINK/USDT,3.762,3.895,3.740,3.780,19719107.28,75389873.61881,133729
1587600000000,2020-04-23 00:00:00,LINK/USDT,3.676,3.937,3.594,3.761,30922748.15,115856737.18221,236591
1587513600000,2020-04-22 00:00:00,LINK/USDT,3.457,3.688,3.429,3.676,27240240.28,97841678.84038,191925
1587427200000,2020-04-21 00:00:00,LINK/USDT,3.431,3.570,3.379,3.457,33405925.84,116276887.00661,241854
1587340800000,2020-04-20 00:00:00,LINK/USDT,3.588,3.795,3.368,3.431,48349742.38,174031829.97055,288669
1587254400000,2020-04-19 00:00:00,LINK/USDT,3.782,3.809,3.512,3.588,34528134.86,126331632.08738,177542
1587168000000,2020-04-18 00:00:00,LINK/USDT,3.453,3.837,3.443,3.782,32676418.30,119041230.52793,191209
1587081600000,2020-04-17 00:00:00,LINK/USDT,3.487,3.535,3.380,3.454,22860047.76,78999474.04240,138873
1586995200000,2020-04-16 00:00:00,LINK/USDT,3.120,3.580,2.960,3.486,47935169.47,156815538.99696,319218
1586908800000,2020-04-15 00:00:00,LINK/USDT,3.248,3.300,3.100,3.119,39078370.35,125295262.57298,208474
1586822400000,2020-04-14 00:00:00,LINK/USDT,3.366,3.443,3.201,3.249,36392064.67,121486061.72910,191765
1586736000000,2020-04-13 00:00:00,LINK/USDT,3.411,3.459,3.185,3.365,58635180.47,196536608.91303,276169
1586649600000,2020-04-12 00:00:00,LINK/USDT,3.286,3.638,3.165,3.414,67755148.33,231011009.85371,353021
1586563200000,2020-04-11 00:00:00,LINK/USDT,3.218,3.434,3.060,3.286,64624324.33,209906886.22846,381131
1586476800000,2020-04-10 00:00:00,LINK/USDT,3.312,3.324,2.941,3.220,70479253.59,219723067.52029,430687
1586390400000,2020-04-09 00:00:00,LINK/USDT,3.170,3.480,3.122,3.313,61252280.71,203096671.43023,419372
1586304000000,2020-04-08 00:00:00,LINK/USDT,2.730,3.270,2.709,3.171,42479244.47,125996012.65421,288269
1586217600000,2020-04-07 00:00:00,LINK/USDT,2.550,2.911,2.547,2.729,43008269.80,118209706.92561,243961
1586131200000,2020-04-06 00:00:00,LINK/USDT,2.264,2.564,2.264,2.550,13785765.67,33384199.09563,103417
1586044800000,2020-04-05 00:00:00,LINK/USDT,2.316,2.323,2.242,2.264,4956710.65,11315481.38903,36034
1585958400000,2020-04-04 00:00:00,LINK/USDT,2.300,2.342,2.253,2.315,7908413.24,18104749.96016,58008
1585872000000,2020-04-03 00:00:00,LINK/USDT,2.293,2.384,2.267,2.301,9692728.91,22519226.89467,65915
1585785600000,2020-04-02 00:00:00,LINK/USDT,2.276,2.456,2.256,2.294,19283942.92,44676215.57723,124226
1585699200000,2020-04-01 00:00:00,LINK/USDT,2.261,2.310,2.142,2.276,18447514.13,41104981.15876,87142
1585612800000,2020-03-31 00:00:00,LINK/USDT,2.133,2.300,2.108,2.259,10171831.55,22258665.75565,56416
1585526400000,2020-03-30 00:00:00,LINK/USDT,2.006,2.197,2.002,2.134,11279154.93,23941001.56957,88269
1585440000000,2020-03-29 00:00:00,LINK/USDT,2.130,2.147,2.002,2.006,8981680.13,18668375.25736,53645
1585353600000,2020-03-28 00:00:00,LINK/USDT,2.131,2.151,2.038,2.131,13925185.40,29193531.98774,116009
1585267200000,2020-03-27 00:00:00,LINK/USDT,2.311,2.362,2.100,2.131,8416287.77,19097250.04196,62898
1585180800000,2020-03-26 00:00:00,LINK/USDT,2.256,2.313,2.202,2.313,8489670.50,19130952.11648,79254
1585094400000,2020-03-25 00:00:00,LINK/USDT,2.310,2.352,2.179,2.254,14112900.81,31912227.23233,152012
1585008000000,2020-03-24 00:00:00,LINK/USDT,2.246,2.373,2.190,2.311,19501709.49,44620540.13637,168635
1584921600000,2020-03-23 00:00:00,LINK/USDT,1.984,2.283,1.926,2.245,24657741.05,52055068.71133,208535
1584835200000,2020-03-22 00:00:00,LINK/USDT,2.281,2.330,1.925,1.981,20421362.33,43437832.28414,194489
1584748800000,2020-03-21 00:00:00,LINK/USDT,2.260,2.376,2.100,2.280,21055692.28,46927659.91466,183635
1584662400000,2020-03-20 00:00:00,LINK/USDT,2.241,2.629,2.010,2.260,46646667.19,110630675.87468,389541
1584576000000,2020-03-19 00:00:00,LINK/USDT,1.949,2.385,1.885,2.241,38627307.20,82991687.74430,215469
1584489600000,2020-03-18 00:00:00,LINK/USDT,1.861,1.960,1.756,1.948,29145064.61,54137374.23126,145531
1584403200000,2020-03-17 00:00:00,LINK/USDT,1.783,2.071,1.728,1.861,39254830.14,75848449.39755,217373
1584316800000,2020-03-16 00:00:00,LINK/USDT,2.086,2.086,1.530,1.785,63189586.38,110470370.87871,321086
1584230400000,2020-03-15 00:00:00,LINK/USDT,2.128,2.401,2.005,2.086,29040023.13,62753612.41331,167477
1584144000000,2020-03-14 00:00:00,LINK/USDT,2.427,2.514,2.051,2.129,32328472.46,74404440.67226,195937
1584057600000,2020-03-13 00:00:00,LINK/USDT,1.990,2.747,1.364,2.426,74680139.44,161706740.97746,438343
1583971200000,2020-03-12 00:00:00,LINK/USDT,3.811,3.850,1.750,1.993,98883403.15,269038119.80196,422152
1583884800000,2020-03-11 00:00:00,LINK/USDT,4.079,4.109,3.550,3.815,36061699.63,137670747.46881,177096
1583798400000,2020-03-10 00:00:00,LINK/USDT,4.120,4.200,3.913,4.080,36483260.51,148060112.80248,187840
1583712000000,2020-03-09 00:00:00,LINK/USDT,4.059,4.371,3.600,4.120,62199105.65,250653883.92342,271514
1583625600000,2020-03-08 00:00:00,LINK/USDT,4.342,4.398,3.834,4.059,48713759.73,203716934.70302,198993
1583539200000,2020-03-07 00:00:00,LINK/USDT,4.683,4.688,4.310,4.342,23882647.15,108044913.49841,137053
1583452800000,2020-03-06 00:00:00,LINK/USDT,4.710,4.748,4.538,4.683,22760436.87,105646272.83346,136505
1583366400000,2020-03-05 00:00:00,LINK/USDT,4.634,4.900,4.617,4.707,27195074.19,129411630.56484,150853
1583280000000,2020-03-04 00:00:00,LINK/USDT,4.591,4.953,4.535,4.635,41814186.91,197884503.97712,285604
1583193600000,2020-03-03 00:00:00,LINK/USDT,4.242,4.680,4.131,4.591,31643156.84,138112155.38221,203528
1583107200000,2020-03-02 00:00:00,LINK/USDT,3.862,4.327,3.816,4.242,25221263.83,104164011.44294,134109
1583020800000,2020-03-01 00:00:00,LINK/USDT,4.056,4.240,3.756,3.858,27557121.23,110010817.57406,165273
1582934400000,2020-02-29 00:00:00,LINK/USDT,4.161,4.347,4.052,4.062,24864103.87,104867244.03232,124589
1582848000000,2020-02-28 00:00:00,LINK/USDT,3.956,4.246,3.736,4.161,29404884.64,117100937.67557,146630
1582761600000,2020-02-27 00:00:00,LINK/USDT,3.564,4.116,3.410,3.956,28829556.63,110000390.49091,153761
1582675200000,2020-02-26 00:00:00,LINK/USDT,3.490,3.850,3.312,3.564,33762852.07,120328941.26179,150275
1582588800000,2020-02-25 00:00:00,LINK/USDT,3.923,3.964,3.478,3.491,21775940.01,80529163.54203,115127
1582502400000,2020-02-24 00:00:00,LINK/USDT,4.239,4.295,3.801,3.923,17653202.98,70972065.43254,94447
1582416000000,2020-02-23 00:00:00,LINK/USDT,4.105,4.378,4.072,4.236,12543473.13,53348404.71812,72905
1582329600000,2020-02-22 00:00:00,LINK/USDT,4.276,4.348,4.052,4.105,13391901.76,55927552.89178,91318
1582243200000,2020-02-21 00:00:00,LINK/USDT,4.268,4.510,4.180,4.275,14439042.63,62753120.25094,72757
1582156800000,2020-02-20 00:00:00,LINK/USDT,4.386,4.481,4.066,4.267,17990206.45,76620260.75259,112069
1582070400000,2020-02-19 00:00:00,LINK/USDT,4.560,4.869,4.172,4.386,22940583.81,106394232.85321,128265
1581984000000,2020-02-18 00:00:00,LINK/USDT,4.308,4.656,4.139,4.564,22201270.68,98623863.46759,115975
1581897600000,2020-02-17 00:00:00,LINK/USDT,4.450,4.567,3.854,4.302,29599801.05,123703898.05274,169492
1581811200000,2020-02-16 00:00:00,LINK/USDT,4.327,4.884,4.000,4.454,36234506.95,163125205.46949,140909
1581724800000,2020-02-15 00:00:00,LINK/USDT,4.434,4.632,4.050,4.328,25198236.75,110588683.66441,133255
1581638400000,2020-02-14 00:00:00,LINK/USDT,3.877,4.494,3.797,4.430,16408846.63,68503920.94191,83211
1581552000000,2020-02-13 00:00:00,LINK/USDT,3.996,4.141,3.669,3.878,15384991.48,60731868.18432,64603
1581465600000,2020-02-12 00:00:00,LINK/USDT,3.992,4.200,3.861,3.988,21463540.02,86826634.52592,100878
1581379200000,2020-02-11 00:00:00,LINK/USDT,3.389,3.999,3.353,3.989,20242362.25,74548717.47831,75307
1581292800000,2020-02-10 00:00:00,LINK/USDT,3.503,3.511,3.272,3.388,12794908.32,43418524.12255,49850
1581206400000,2020-02-09 00:00:00,LINK/USDT,3.419,3.525,3.232,3.504,10618619.75,35813340.69914,38497
1581120000000,2020-02-08 00:00:00,LINK/USDT,3.310,3.480,3.110,3.420,13960201.73,46362591.52324,54174
1581033600000,2020-02-07 00:00:00,LINK/USDT,2.902,3.365,2.900,3.311,21498629.65,68850706.69227,71514
1580947200000,2020-02-06 00:00:00,LINK/USDT,2.843,2.970,2.794,2.902,6810869.82,19712674.37223,21822
1580860800000,2020-02-05 00:00:00,LINK/USDT,2.743,2.891,2.732,2.843,6672109.53,18900536.46915,22807
1580774400000,2020-02-04 00:00:00,LINK/USDT,2.780,2.806,2.676,2.741,4986574.63,13644207.64028,17959
1580688000000,2020-02-03 00:00:00,LINK/USDT,2.832,2.884,2.747,2.782,3581271.52,10037299.89042,16967
1580601600000,2020-02-02 00:00:00,LINK/USDT,2.840,2.894,2.737,2.832,3802570.97,10810858.43364,18795
1580515200000,2020-02-01 00:00:00,LINK/USDT,2.830,2.888,2.737,2.841,2911735.11,8196149.88420,12378
1580428800000,2020-01-31 00:00:00,LINK/USDT,2.917,2.929,2.762,2.825,3932003.60,11247269.86853,16776
1580342400000,2020-01-30 00:00:00,LINK/USDT,2.781,2.950,2.706,2.914,6791645.62,19451691.89007,28002
1580256000000,2020-01-29 00:00:00,LINK/USDT,2.659,2.839,2.644,2.781,5033997.71,13801884.94774,20584
1580169600000,2020-01-28 00:00:00,LINK/USDT,2.610,2.678,2.588,2.656,3230957.43,8507284.78084,13645
1580083200000,2020-01-27 00:00:00,LINK/USDT,2.579,2.683,2.561,2.608,3819200.89,10004663.89104,16970
1579996800000,2020-01-26 00:00:00,LINK/USDT,2.449,2.582,2.429,2.575,1798455.47,4519267.92872,11369
1579910400000,2020-01-25 00:00:00,LINK/USDT,2.506,2.515,2.436,2.448,2024211.40,4994751.19487,12765
1579824000000,2020-01-24 00:00:00,LINK/USDT,2.470,2.542,2.350,2.504,3786409.71,9314780.46289,17604
1579737600000,2020-01-23 00:00:00,LINK/USDT,2.656,2.659,2.430,2.471,5259106.64,13164039.29156,24001
1579651200000,2020-01-22 00:00:00,LINK/USDT,2.675,2.694,2.626,2.654,3308776.35,8813676.45578,23590
1579564800000,2020-01-21 00:00:00,LINK/USDT,2.694,2.745,2.561,2.673,5857502.02,15706662.17502,26735
1579478400000,2020-01-20 00:00:00,LINK/USDT,2.623,2.745,2.544,2.695,7244721.52,19123342.09899,51894
1579392000000,2020-01-19 00:00:00,LINK/USDT,2.777,2.854,2.519,2.623,9414962.40,25247536.95095,62742
1579305600000,2020-01-18 00:00:00,LINK/USDT,2.696,2.799,2.560,2.774,7920982.41,21440910.55910,56256
1579219200000,2020-01-17 00:00:00,LINK/USDT,2.669,2.896,2.592,2.696,8174258.39,22425934.89725,36920
