https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1606694400000,2020-11-30 00:00:00,EOS/USDT,3.033,3.290,2.996,3.263,50693037.0,159656064.4529,306441
1606608000000,2020-11-29 00:00:00,EOS/USDT,2.997,3.101,2.903,3.032,36348077.5,108697435.6352,248813
1606521600000,2020-11-28 00:00:00,EOS/USDT,2.873,3.072,2.822,2.998,39620549.4,116923749.3139,237203
1606435200000,2020-11-27 00:00:00,EOS/USDT,2.952,3.028,2.750,2.873,46443455.2,133954581.8018,285638
1606348800000,2020-11-26 00:00:00,EOS/USDT,3.429,3.539,2.704,2.951,117543658.0,358627522.4329,646952
1606262400000,2020-11-25 00:00:00,EOS/USDT,3.607,3.891,3.300,3.429,99487732.6,356396661.0920,504252
1606176000000,2020-11-24 00:00:00,EOS/USDT,3.383,3.798,3.333,3.606,126298499.7,447516163.9966,599476
1606089600000,2020-11-23 00:00:00,EOS/USDT,3.069,3.406,2.998,3.384,93030955.0,299797990.3019,426906
1606003200000,2020-11-22 00:00:00,EOS/USDT,3.241,3.324,2.898,3.069,85667753.5,264885826.9468,405319
1605916800000,2020-11-21 00:00:00,EOS/USDT,2.784,3.269,2.684,3.240,90047331.5,271183849.6138,417918
1605830400000,2020-11-20 00:00:00,EOS/USDT,2.639,2.834,2.636,2.784,39590129.6,108380064.5226,304791
1605744000000,2020-11-19 00:00:00,EOS/USDT,2.639,2.703,2.559,2.639,21411338.9,56315059.7836,284838
1605657600000,2020-11-18 00:00:00,EOS/USDT,2.720,2.737,2.440,2.639,40597694.8,105745791.2413,319020
1605571200000,2020-11-17 00:00:00,EOS/USDT,2.584,2.757,2.577,2.720,34664550.8,93059003.3030,290547
1605484800000,2020-11-16 00:00:00,EOS/USDT,2.499,2.609,2.487,2.584,18727202.4,47897869.1248,274548
1605398400000,2020-11-15 00:00:00,EOS/USDT,2.538,2.550,2.470,2.499,11599347.2,29166035.7769,307751
1605312000000,2020-11-14 00:00:00,EOS/USDT,2.602,2.614,2.495,2.537,14046374.8,35771409.5592,286446
1605225600000,2020-11-13 00:00:00,EOS/USDT,2.465,2.644,2.456,2.602,21951757.8,55942781.8296,300784
1605139200000,2020-11-12 00:00:00,EOS/USDT,2.500,2.506,2.433,2.465,14027436.1,34727669.5528,280115
1605052800000,2020-11-11 00:00:00,EOS/USDT,2.501,2.542,2.493,2.501,11193999.8,28154562.3406,224735
1604966400000,2020-11-10 00:00:00,EOS/USDT,2.500,2.531,2.477,2.501,11519772.9,28846209.5005,225178
1604880000000,2020-11-09 00:00:00,EOS/USDT,2.537,2.561,2.457,2.500,13184550.8,33134956.0482,242358
1604793600000,2020-11-08 00:00:00,EOS/USDT,2.499,2.566,2.484,2.537,9644836.9,24371595.1013,248698
1604707200000,2020-11-07 00:00:00,EOS/USDT,2.537,2.633,2.446,2.499,30488146.1,77873180.1452,279361
1604620800000,2020-11-06 00:00:00,EOS/USDT,2.449,2.549,2.439,2.537,26596593.4,66560124.4706,272080
1604534400000,2020-11-05 00:00:00,EOS/USDT,2.351,2.491,2.350,2.449,23405424.9,56376550.1229,294084
1604448000000,2020-11-04 00:00:00,EOS/USDT,2.364,2.376,2.289,2.350,14312922.3,33467027.8007,270437
1604361600000,2020-11-03 00:00:00,EOS/USDT,2.432,2.444,2.210,2.364,24760068.8,57602619.3397,326796
1604275200000,2020-11-02 00:00:00,EOS/USDT,2.518,2.553,2.408,2.432,17329102.9,42787431.8495,290158
1604188800000,2020-11-01 00:00:00,EOS/USDT,2.528,2.540,2.453,2.519,8243845.4,20650042.2339,316752
1604102400000,2020-10-31 00:00:00,EOS/USDT,2.505,2.566,2.494,2.528,12270524.7,31047150.5085,309876
1604016000000,2020-10-30 00:00:00,EOS/USDT,2.640,2.649,2.400,2.505,24488746.8,61816739.5116,314878
1603929600000,2020-10-29 00:00:00,EOS/USDT,2.656,2.683,2.601,2.640,14737845.3,39030633.0951,248915
1603843200000,2020-10-28 00:00:00,EOS/USDT,2.674,2.758,2.621,2.656,30874251.8,82560844.6499,300489
1603756800000,2020-10-27 00:00:00,EOS/USDT,2.631,2.699,2.629,2.675,14432947.7,38383551.7087,287686
1603670400000,2020-10-26 00:00:00,EOS/USDT,2.711,2.754,2.589,2.632,25205779.9,67477259.5935,273760
1603584000000,2020-10-25 00:00:00,EOS/USDT,2.664,2.741,2.620,2.711,13190883.7,35233691.8094,262388
1603497600000,2020-10-24 00:00:00,EOS/USDT,2.643,2.674,2.617,2.664,8130951.0,21548194.3449,302878
1603411200000,2020-10-23 00:00:00,EOS/USDT,2.673,2.688,2.600,2.643,14538346.9,38570009.7982,258535
1603324800000,2020-10-22 00:00:00,EOS/USDT,2.608,2.708,2.607,2.673,22070221.8,58932805.5322,248575
1603238400000,2020-10-21 00:00:00,EOS/USDT,2.528,2.659,2.522,2.608,19620918.6,50971119.0365,268663
1603152000000,2020-10-20 00:00:00,EOS/USDT,2.583,2.589,2.502,2.528,14118802.9,35925233.3619,264288
1603065600000,2020-10-19 00:00:00,EOS/USDT,2.547,2.614,2.525,2.584,11069512.8,28373837.4919,253138
1602979200000,2020-10-18 00:00:00,EOS/USDT,2.524,2.561,2.519,2.547,4609287.8,11698118.5071,248413
1602892800000,2020-10-17 00:00:00,EOS/USDT,2.539,2.553,2.505,2.523,5994500.9,15154446.6018,245624
1602806400000,2020-10-16 00:00:00,EOS/USDT,2.600,2.612,2.484,2.538,16170277.8,41070937.4666,272420
1602720000000,2020-10-15 00:00:00,EOS/USDT,2.608,2.631,2.583,2.600,9843432.0,25637160.7464,244127
1602633600000,2020-10-14 00:00:00,EOS/USDT,2.641,2.654,2.572,2.608,11721025.9,30704368.0169,255516
1602547200000,2020-10-13 00:00:00,EOS/USDT,2.646,2.668,2.611,2.641,12356840.5,32619996.4910,256813
1602460800000,2020-10-12 00:00:00,EOS/USDT,2.659,2.685,2.607,2.646,15857674.9,42083325.9193,257418
1602374400000,2020-10-11 00:00:00,EOS/USDT,2.643,2.689,2.614,2.658,8246783.2,21923406.0518,267910
1602288000000,2020-10-10 00:00:00,EOS/USDT,2.641,2.721,2.634,2.643,13267578.6,35549750.5969,285382
1602201600000,2020-10-09 00:00:00,EOS/USDT,2.606,2.657,2.580,2.642,12946941.5,33981471.3294,249744
1602115200000,2020-10-08 00:00:00,EOS/USDT,2.643,2.654,2.485,2.607,22288490.3,57750049.5824,298620
1602028800000,2020-10-07 00:00:00,EOS/USDT,2.696,2.718,2.588,2.643,43141088.5,114299524.0262,315055
1601942400000,2020-10-06 00:00:00,EOS/USDT,2.527,2.973,2.485,2.696,106360686.1,294454374.5699,542930
1601856000000,2020-10-05 00:00:00,EOS/USDT,2.517,2.539,2.491,2.526,6437534.3,16193677.4717,228954
1601769600000,2020-10-04 00:00:00,EOS/USDT,2.477,2.536,2.464,2.518,6337450.5,15866496.4222,229199
1601683200000,2020-10-03 00:00:00,EOS/USDT,2.479,2.503,2.467,2.477,4486738.9,11144921.7648,204104
1601596800000,2020-10-02 00:00:00,EOS/USDT,2.545,2.558,2.412,2.479,13709561.6,34029930.4691,247024
1601510400000,2020-10-01 00:00:00,EOS/USDT,2.579,2.627,2.484,2.545,12011756.4,30807465.2909,228266
1601424000000,2020-09-30 00:00:00,EOS/USDT,2.601,2.602,2.557,2.579,6537792.6,16844399.1498,179659
1601337600000,2020-09-29 00:00:00,EOS/USDT,2.562,2.605,2.554,2.601,6796888.3,17541881.7182,228941
1601251200000,2020-09-28 00:00:00,EOS/USDT,2.591,2.635,2.551,2.562,11683651.5,30372749.7019,226718
1601164800000,2020-09-27 00:00:00,EOS/USDT,2.566,2.604,2.526,2.591,8482115.8,21758095.8593,266486
1601078400000,2020-09-26 00:00:00,EOS/USDT,2.546,2.607,2.503,2.566,11741293.9,30054886.7472,318260
1600992000000,2020-09-25 00:00:00,EOS/USDT,2.534,2.561,2.463,2.546,12425560.0,31326377.0825,302604
1600905600000,2020-09-24 00:00:00,EOS/USDT,2.442,2.562,2.423,2.534,10591459.8,26399555.9218,283600
1600819200000,2020-09-23 00:00:00,EOS/USDT,2.570,2.579,2.389,2.442,13839462.2,34617127.9604,279126
1600732800000,2020-09-22 00:00:00,EOS/USDT,2.506,2.586,2.488,2.570,11112154.1,28245547.4245,244750
1600646400000,2020-09-21 00:00:00,EOS/USDT,2.674,2.690,2.483,2.506,19338083.3,49883720.6214,288732
1600560000000,2020-09-20 00:00:00,EOS/USDT,2.704,2.704,2.622,2.673,9864024.2,26288071.2430,308926
1600473600000,2020-09-19 00:00:00,EOS/USDT,2.692,2.739,2.681,2.704,8188135.0,22185260.6847,265995
1600387200000,2020-09-18 00:00:00,EOS/USDT,2.739,2.751,2.650,2.692,10289191.8,27892329.3521,235854
1600300800000,2020-09-17 00:00:00,EOS/USDT,2.714,2.779,2.692,2.739,13076826.1,35695972.7459,254790
1600214400000,2020-09-16 00:00:00,EOS/USDT,2.704,2.750,2.574,2.714,20753520.8,55475908.2785,299897
1600128000000,2020-09-15 00:00:00,EOS/USDT,2.733,2.784,2.698,2.704,14694663.3,40263145.9784,261636
1600041600000,2020-09-14 00:00:00,EOS/USDT,2.727,2.768,2.686,2.733,11461212.8,31331171.8771,260505
1599955200000,2020-09-13 00:00:00,EOS/USDT,2.806,2.830,2.672,2.727,14945579.3,41132930.9099,292505
1599868800000,2020-09-12 00:00:00,EOS/USDT,2.785,2.832,2.742,2.806,9234742.8,25757824.5733,272420
1599782400000,2020-09-11 00:00:00,EOS/USDT,2.776,2.823,2.716,2.785,13189060.2,36670261.8350,283594
1599696000000,2020-09-10 00:00:00,EOS/USDT,2.750,2.842,2.737,2.776,14236339.4,39593524.0156,247329
1599609600000,2020-09-09 00:00:00,EOS/USDT,2.761,2.816,2.696,2.750,12806931.0,35373272.1127,199354
1599523200000,2020-09-08 00:00:00,EOS/USDT,2.854,2.862,2.667,2.762,21196241.4,58496102.5451,230641
1599436800000,2020-09-07 00:00:00,EOS/USDT,2.903,2.941,2.655,2.854,26162716.9,73283018.2479,261179
1599350400000,2020-09-06 00:00:00,EOS/USDT,2.940,3.035,2.807,2.902,26266416.2,76352011.6935,316782
1599264000000,2020-09-05 00:00:00,EOS/USDT,2.994,3.152,2.771,2.940,84125244.9,250925387.9768,618557
1599177600000,2020-09-04 00:00:00,EOS/USDT,2.612,3.245,2.577,2.995,90795079.9,267335993.0751,627067
1599091200000,2020-09-03 00:00:00,EOS/USDT,3.106,3.162,2.477,2.612,44164427.5,127358192.4662,365228
1599004800000,2020-09-02 00:00:00,EOS/USDT,3.475,3.506,2.873,3.105,36792945.9,118033539.4250,322005
1598918400000,2020-09-01 00:00:00,EOS/USDT,3.213,3.560,3.154,3.475,28813487.3,96729860.0434,247454
1598832000000,2020-08-31 00:00:00,EOS/USDT,3.266,3.298,3.195,3.211,15101556.1,49015157.3355,200769
1598745600000,2020-08-30 00:00:00,EOS/USDT,3.129,3.278,3.129,3.265,19532475.1,62612275.1483,198832
1598659200000,2020-08-29 00:00:00,EOS/USDT,3.120,3.210,3.086,3.129,16602960.9,52226627.2913,197417
1598572800000,2020-08-28 00:00:00,EOS/USDT,2.983,3.177,2.940,3.120,23120525.1,71139945.9276,255644
1598486400000,2020-08-27 00:00:00,EOS/USDT,3.121,3.152,2.851,2.982,31072565.2,93697258.7092,319016
1598400000000,2020-08-26 00:00:00,EOS/USDT,3.122,3.170,3.062,3.120,19422123.7,60600647.4476,206622
1598313600000,2020-08-25 00:00:00,EOS/USDT,3.388,3.398,2.950,3.123,30509177.5,97385770.3647,281415
1598227200000,2020-08-24 00:00:00,EOS/USDT,3.325,3.427,3.287,3.389,16960135.8,57227486.9507,203941
1598140800000,2020-08-23 00:00:00,EOS/USDT,3.364,3.392,3.229,3.324,14831866.3,49160244.6680,195745
1598054400000,2020-08-22 00:00:00,EOS/USDT,3.256,3.383,3.168,3.365,18540639.4,60708175.4557,213907
1597968000000,2020-08-21 00:00:00,EOS/USDT,3.447,3.631,3.220,3.254,44899692.5,154656249.9884,323985
1597881600000,2020-08-20 00:00:00,EOS/USDT,3.352,3.463,3.350,3.448,26039991.2,88837440.6486,210016
1597795200000,2020-08-19 00:00:00,EOS/USDT,3.581,3.636,3.215,3.351,51636728.0,175848599.3233,334196
1597708800000,2020-08-18 00:00:00,EOS/USDT,3.781,3.827,3.511,3.582,45551580.6,167262938.7396,301997
1597622400000,2020-08-17 00:00:00,EOS/USDT,3.885,3.928,3.666,3.780,56074678.1,214991911.0853,364621
1597536000000,2020-08-16 00:00:00,EOS/USDT,3.728,3.956,3.500,3.885,77094108.2,290815650.6002,457731
1597449600000,2020-08-15 00:00:00,EOS/USDT,3.268,3.857,3.267,3.729,87106196.6,309247472.1231,463405
1597363200000,2020-08-14 00:00:00,EOS/USDT,3.142,3.300,3.088,3.266,33340472.4,106500784.4793,241564
1597276800000,2020-08-13 00:00:00,EOS/USDT,3.029,3.153,2.920,3.140,28326245.0,86233412.0606,227658
1597190400000,2020-08-12 00:00:00,EOS/USDT,3.009,3.054,2.890,3.030,21321381.7,63985793.8001,216264
1597104000000,2020-08-11 00:00:00,EOS/USDT,3.242,3.303,2.867,3.009,44662215.5,138304548.9866,290389
1597017600000,2020-08-10 00:00:00,EOS/USDT,3.031,3.300,2.963,3.242,37492739.1,118244488.5597,264365
1596931200000,2020-08-09 00:00:00,EOS/USDT,3.068,3.088,2.931,3.031,14811141.8,44787368.3281,187993
1596844800000,2020-08-08 00:00:00,EOS/USDT,3.013,3.094,2.976,3.068,15420088.7,46778355.8510,203916
1596758400000,2020-08-07 00:00:00,EOS/USDT,3.093,3.257,2.755,3.012,41220991.2,127007053.0129,245978
1596672000000,2020-08-06 00:00:00,EOS/USDT,3.057,3.188,3.004,3.094,24081128.1,74177874.4340,159380
1596585600000,2020-08-05 00:00:00,EOS/USDT,3.042,3.107,2.979,3.057,22035272.9,67322108.0390,132955
1596499200000,2020-08-04 00:00:00,EOS/USDT,3.050,3.108,2.963,3.042,21529811.4,65503995.4262,156714
1596412800000,2020-08-03 00:00:00,EOS/USDT,2.948,3.129,2.902,3.051,28649444.9,86834555.3882,166560
1596326400000,2020-08-02 00:00:00,EOS/USDT,3.307,3.504,2.510,2.947,57909740.5,177460601.2101,329249
1596240000000,2020-08-01 00:00:00,EOS/USDT,3.098,3.332,3.074,3.305,36478761.5,117015927.7286,197326
1596153600000,2020-07-31 00:00:00,EOS/USDT,3.050,3.151,3.015,3.096,19824649.9,60967264.3677,157865
1596067200000,2020-07-30 00:00:00,EOS/USDT,3.028,3.108,2.957,3.051,23026671.3,69499096.3077,165871
1595980800000,2020-07-29 00:00:00,EOS/USDT,3.001,3.158,2.955,3.029,42592802.3,130992411.3797,217748
1595894400000,2020-07-28 00:00:00,EOS/USDT,2.851,3.085,2.780,3.000,48009235.2,140983798.4497,239536
1595808000000,2020-07-27 00:00:00,EOS/USDT,2.715,2.936,2.635,2.851,49622658.6,138848201.2651,296906
1595721600000,2020-07-26 00:00:00,EOS/USDT,2.732,2.814,2.678,2.716,22605912.4,61909968.4914,147365
1595635200000,2020-07-25 00:00:00,EOS/USDT,2.598,2.752,2.595,2.731,17171820.4,46052629.9045,143166
1595548800000,2020-07-24 00:00:00,EOS/USDT,2.656,2.659,2.558,2.596,11220327.5,29266867.6815,133164
1595462400000,2020-07-23 00:00:00,EOS/USDT,2.662,2.694,2.626,2.657,13797462.1,36719131.3519,144601
1595376000000,2020-07-22 00:00:00,EOS/USDT,2.624,2.673,2.578,2.663,10515515.9,27519571.2868,116865
1595289600000,2020-07-21 00:00:00,EOS/USDT,2.564,2.636,2.556,2.625,11544603.0,30093780.9042,152785
1595203200000,2020-07-20 00:00:00,EOS/USDT,2.586,2.615,2.533,2.563,14607904.6,37724579.1561,168198
1595116800000,2020-07-19 00:00:00,EOS/USDT,2.502,2.612,2.466,2.586,11454264.1,29121942.5865,164149
1595030400000,2020-07-18 00:00:00,EOS/USDT,2.496,2.522,2.480,2.502,4771405.9,11947918.1830,123362
1594944000000,2020-07-17 00:00:00,EOS/USDT,2.502,2.525,2.472,2.496,5000722.1,12494743.5830,114304
1594857600000,2020-07-16 00:00:00,EOS/USDT,2.538,2.561,2.428,2.502,10985492.2,27372582.1417,146702
1594771200000,2020-07-15 00:00:00,EOS/USDT,2.560,2.569,2.508,2.537,8196982.9,20802364.7420,116842
1594684800000,2020-07-14 00:00:00,EOS/USDT,2.554,2.578,2.504,2.560,7803505.9,19866030.3081,145464
1594598400000,2020-07-13 00:00:00,EOS/USDT,2.620,2.651,2.436,2.554,17249884.8,44601895.6499,173043
1594512000000,2020-07-12 00:00:00,EOS/USDT,2.623,2.663,2.561,2.620,10735848.0,28079055.4484,119887
1594425600000,2020-07-11 00:00:00,EOS/USDT,2.624,2.643,2.590,2.622,8233211.5,21554168.6237,103351
1594339200000,2020-07-10 00:00:00,EOS/USDT,2.650,2.652,2.573,2.624,11301739.1,29536888.4959,120590
1594252800000,2020-07-09 00:00:00,EOS/USDT,2.680,2.728,2.579,2.650,20291643.3,53921709.7891,147638
1594166400000,2020-07-08 00:00:00,EOS/USDT,2.560,2.712,2.540,2.680,19358871.5,51219647.8860,145615
1594080000000,2020-07-07 00:00:00,EOS/USDT,2.610,2.629,2.522,2.560,11587400.7,29633869.2676,116481
1593993600000,2020-07-06 00:00:00,EOS/USDT,2.408,2.641,2.400,2.611,17584985.0,44391793.7117,162966
1593907200000,2020-07-05 00:00:00,EOS/USDT,2.459,2.471,2.317,2.407,12197108.3,29465174.6437,130669
1593820800000,2020-07-04 00:00:00,EOS/USDT,2.416,2.505,2.409,2.459,13295508.0,32692714.6726,139859
1593734400000,2020-07-03 00:00:00,EOS/USDT,2.358,2.452,2.349,2.416,10757193.9,25907487.0858,130144
1593648000000,2020-07-02 00:00:00,EOS/USDT,2.376,2.387,2.299,2.358,9683277.8,22748087.0408,122079
1593561600000,2020-07-01 00:00:00,EOS/USDT,2.367,2.404,2.353,2.378,6447052.7,15338637.7027,106049
1593475200000,2020-06-30 00:00:00,EOS/USDT,2.379,2.388,2.342,2.366,4596802.7,10872144.9034,92573
1593388800000,2020-06-29 00:00:00,EOS/USDT,2.367,2.414,2.324,2.379,9851822.4,23272747.9911,112640
1593302400000,2020-06-28 00:00:00,EOS/USDT,2.331,2.402,2.301,2.366,8961984.7,21116202.8469,103404
1593216000000,2020-06-27 00:00:00,EOS/USDT,2.481,2.486,2.190,2.331,13799397.5,32518290.0580,143579
1593129600000,2020-06-26 00:00:00,EOS/USDT,2.479,2.518,2.388,2.481,11043481.8,27107233.7596,152080
1593043200000,2020-06-25 00:00:00,EOS/USDT,2.501,2.534,2.429,2.479,6842784.3,17000616.5059,121614
1592956800000,2020-06-24 00:00:00,EOS/USDT,2.572,2.602,2.456,2.502,11223345.7,28352924.3099,131651
1592870400000,2020-06-23 00:00:00,EOS/USDT,2.585,2.597,2.554,2.572,6117049.6,15747129.4634,111882
1592784000000,2020-06-22 00:00:00,EOS/USDT,2.515,2.605,2.509,2.585,8130549.4,20837903.2678,133898
1592697600000,2020-06-21 00:00:00,EOS/USDT,2.534,2.554,2.510,2.515,5997827.8,15196089.2839,127505
1592611200000,2020-06-20 00:00:00,EOS/USDT,2.524,2.557,2.446,2.534,8626985.0,21653683.9564,143207
1592524800000,2020-06-19 00:00:00,EOS/USDT,2.537,2.559,2.501,2.524,6372596.4,16111363.4874,129914
1592438400000,2020-06-18 00:00:00,EOS/USDT,2.568,2.577,2.494,2.537,7196331.5,18297622.9068,141181
1592352000000,2020-06-17 00:00:00,EOS/USDT,2.554,2.607,2.516,2.568,12880928.4,33013131.4930,174099
1592265600000,2020-06-16 00:00:00,EOS/USDT,2.532,2.566,2.521,2.554,7344308.8,18692822.5093,131416
1592179200000,2020-06-15 00:00:00,EOS/USDT,2.568,2.570,2.420,2.531,16183905.9,40361542.7398,194883
1592092800000,2020-06-14 00:00:00,EOS/USDT,2.606,2.608,2.526,2.568,6770547.2,17378022.6622,145626
1592006400000,2020-06-13 00:00:00,EOS/USDT,2.598,2.622,2.551,2.606,8537204.9,22079346.8867,166466
1591920000000,2020-06-12 00:00:00,EOS/USDT,2.515,2.626,2.487,2.598,10929998.5,28071118.2737,191408
1591833600000,2020-06-11 00:00:00,EOS/USDT,2.757,2.776,2.424,2.514,20455887.4,53756893.5677,238890
1591747200000,2020-06-10 00:00:00,EOS/USDT,2.752,2.789,2.700,2.757,10151976.7,27947233.2494,188797
1591660800000,2020-06-09 00:00:00,EOS/USDT,2.790,2.804,2.679,2.753,13641796.8,37489571.2887,215943
1591574400000,2020-06-08 00:00:00,EOS/USDT,2.809,2.819,2.754,2.790,10803400.7,30064887.9699,195698
1591488000000,2020-06-07 00:00:00,EOS/USDT,2.801,2.831,2.732,2.809,15640907.9,43619359.1891,222995
1591401600000,2020-06-06 00:00:00,EOS/USDT,2.818,2.848,2.771,2.799,16816827.0,47377297.4559,224907
1591315200000,2020-06-05 00:00:00,EOS/USDT,2.724,2.871,2.707,2.818,22008211.9,61391388.9731,231612
1591228800000,2020-06-04 00:00:00,EOS/USDT,2.696,2.750,2.661,2.724,12573684.3,34182416.3361,199786
1591142400000,2020-06-03 00:00:00,EOS/USDT,2.677,2.712,2.634,2.696,11127572.1,29764455.3656,177139
1591056000000,2020-06-02 00:00:00,EOS/USDT,2.823,2.900,2.394,2.677,20896299.0,57594562.7054,212134
1590969600000,2020-06-01 00:00:00,EOS/USDT,2.673,2.834,2.663,2.823,14882134.7,40621601.1556,208944
1590883200000,2020-05-31 00:00:00,EOS/USDT,2.773,2.775,1.960,2.674,16922097.9,45864599.0433,209780
1590796800000,2020-05-30 00:00:00,EOS/USDT,2.616,2.784,2.597,2.773,13043480.8,35151327.6659,169241
1590710400000,2020-05-29 00:00:00,EOS/USDT,2.613,2.671,2.587,2.614,8193972.4,21547723.2219,152158
1590624000000,2020-05-28 00:00:00,EOS/USDT,2.573,2.620,2.516,2.612,7925006.1,20318437.6875,141337
1590537600000,2020-05-27 00:00:00,EOS/USDT,2.503,2.578,2.497,2.574,8035953.4,20394903.7236,160330
1590451200000,2020-05-26 00:00:00,EOS/USDT,2.528,2.537,2.455,2.504,6281152.0,15733295.8732,148719
1590364800000,2020-05-25 00:00:00,EOS/USDT,2.486,2.548,2.443,2.530,6873299.0,17275059.9562,139479
1590278400000,2020-05-24 00:00:00,EOS/USDT,2.561,2.616,2.483,2.487,12824369.3,32847608.4854,158683
1590192000000,2020-05-23 00:00:00,EOS/USDT,2.595,2.623,2.542,2.561,7915431.8,20397433.6895,136782
1590105600000,2020-05-22 00:00:00,EOS/USDT,2.461,2.637,2.438,2.595,9916007.9,25148302.3442,146921
1590019200000,2020-05-21 00:00:00,EOS/USDT,2.598,2.617,2.404,2.460,11253627.9,28318721.6015,153371
1589932800000,2020-05-20 00:00:00,EOS/USDT,2.655,2.679,2.524,2.596,13214650.7,34643267.1846,157832
1589846400000,2020-05-19 00:00:00,EOS/USDT,2.666,2.669,2.570,2.653,8741728.7,22976929.8872,139628
1589760000000,2020-05-18 00:00:00,EOS/USDT,2.618,2.750,2.607,2.666,11617148.7,31045369.2150,188916
1589673600000,2020-05-17 00:00:00,EOS/USDT,2.634,2.675,2.593,2.618,7956125.9,21008877.4547,185429
1589587200000,2020-05-16 00:00:00,EOS/USDT,2.583,2.684,2.569,2.635,9934769.3,26169160.3280,185852
1589500800000,2020-05-15 00:00:00,EOS/USDT,2.622,2.666,2.531,2.583,15515986.2,40354798.5452,219337
1589414400000,2020-05-14 00:00:00,EOS/USDT,2.524,2.652,2.465,2.622,11165483.3,28543475.4300,153596
1589328000000,2020-05-13 00:00:00,EOS/USDT,2.440,2.558,2.420,2.524,7553251.7,18782899.6966,127050
1589241600000,2020-05-12 00:00:00,EOS/USDT,2.397,2.468,2.394,2.440,8701105.9,21184932.0477,123054
1589155200000,2020-05-11 00:00:00,EOS/USDT,2.443,2.494,2.261,2.398,16786102.6,40254451.2543,153718
1589068800000,2020-05-10 00:00:00,EOS/USDT,2.753,2.758,2.238,2.443,27183818.1,66516522.0185,198833
1588982400000,2020-05-09 00:00:00,EOS/USDT,2.756,2.843,2.728,2.755,14363640.4,40035134.3914,118232
1588896000000,2020-05-08 00:00:00,EOS/USDT,2.758,2.828,2.698,2.756,12090264.9,33375769.5916,108283
1588809600000,2020-05-07 00:00:00,EOS/USDT,2.653,2.807,2.587,2.759,19122954.1,51997105.5405,116494
1588723200000,2020-05-06 00:00:00,EOS/USDT,2.772,2.824,2.618,2.653,10953241.2,30268421.8913,69654
1588636800000,2020-05-05 00:00:00,EOS/USDT,2.772,2.830,2.715,2.772,8738408.0,24190296.2632,97877
1588550400000,2020-05-04 00:00:00,EOS/USDT,2.838,2.848,2.626,2.771,14578293.0,39759917.8804,117041
1588464000000,2020-05-03 00:00:00,EOS/USDT,2.944,3.017,2.756,2.838,13239811.7,38279959.1774,109118
1588377600000,2020-05-02 00:00:00,EOS/USDT,2.874,2.953,2.853,2.944,8502862.4,24642306.0114,92432
1588291200000,2020-05-01 00:00:00,EOS/USDT,2.822,2.931,2.819,2.876,10487709.0,30164990.2446,86954
1588204800000,2020-04-30 00:00:00,EOS/USDT,3.011,3.123,2.749,2.823,23966365.9,70380527.1804,135925
1588118400000,2020-04-29 00:00:00,EOS/USDT,2.764,3.096,2.754,3.008,28433215.5,82723694.2513,130142
1588032000000,2020-04-28 00:00:00,EOS/USDT,2.745,2.778,2.684,2.764,9985469.5,27269145.6665,56160
1587945600000,2020-04-27 00:00:00,EOS/USDT,2.739,2.820,2.680,2.747,12264142.1,33653827.8262,69850
1587859200000,2020-04-26 00:00:00,EOS/USDT,2.705,2.786,2.665,2.737,11734662.2,31944614.8860,69604
1587772800000,2020-04-25 00:00:00,EOS/USDT,2.708,2.810,2.633,2.703,14962321.1,40654195.6187,76335
1587686400000,2020-04-24 00:00:00,EOS/USDT,2.682,2.744,2.656,2.708,8751817.5,23685808.9152,53790
1587600000000,2020-04-23 00:00:00,EOS/USDT,2.625,2.765,2.575,2.682,9761610.6,25934347.2109,67669
1587513600000,2020-04-22 00:00:00,EOS/USDT,2.520,2.654,2.505,2.625,7539414.8,19430890.2249,53531
1587427200000,2020-04-21 00:00:00,EOS/USDT,2.507,2.569,2.473,2.518,9694743.5,24484228.1295,59704
1587340800000,2020-04-20 00:00:00,EOS/USDT,2.597,2.707,2.430,2.507,19822821.6,51262145.6562,121899
1587254400000,2020-04-19 00:00:00,EOS/USDT,2.730,2.737,2.537,2.599,13587783.9,35871123.3693,80148
1587168000000,2020-04-18 00:00:00,EOS/USDT,2.614,2.766,2.612,2.728,8624401.3,23157733.4437,57726
1587081600000,2020-04-17 00:00:00,EOS/USDT,2.659,2.674,2.581,2.614,8500620.5,22317010.0656,61039
1586995200000,2020-04-16 00:00:00,EOS/USDT,2.399,2.722,2.326,2.659,19536795.8,50546239.7678,130148
1586908800000,2020-04-15 00:00:00,EOS/USDT,2.465,2.501,2.386,2.399,7519975.3,18397642.7779,50733
1586822400000,2020-04-14 00:00:00,EOS/USDT,2.441,2.502,2.411,2.465,4959463.8,12201738.2915,42090
1586736000000,2020-04-13 00:00:00,EOS/USDT,2.498,2.499,2.322,2.441,9420703.3,22664299.8713,66117
1586649600000,2020-04-12 00:00:00,EOS/USDT,2.507,2.591,2.453,2.498,5697387.3,14406796.3049,49538
1586563200000,2020-04-11 00:00:00,EOS/USDT,2.492,2.546,2.421,2.508,5264702.3,13125091.2364,49579
1586476800000,2020-04-10 00:00:00,EOS/USDT,2.723,2.745,2.408,2.492,11225460.9,28411704.1236,92830
1586390400000,2020-04-09 00:00:00,EOS/USDT,2.749,2.761,2.665,2.724,5077295.5,13808211.4149,53144
