https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1623196800000,2021-06-09 00:00:00,LTC/USDT,160.59,173.18,152.23,172.47,4152083.546,677746649.04919,1294938
1623110400000,2021-06-08 00:00:00,LTC/USDT,161.90,164.46,144.83,160.60,4421410.052,690913958.15994,1318323
1623024000000,2021-06-07 00:00:00,LTC/USDT,176.35,182.19,160.00,161.90,2963878.626,516871087.66035,1168026
1622937600000,2021-06-06 00:00:00,LTC/USDT,172.87,179.93,171.98,176.35,2081023.847,366904845.95773,995356
1622851200000,2021-06-05 00:00:00,LTC/USDT,178.48,185.52,167.36,172.87,2606463.699,459241576.49828,1147132
1622764800000,2021-06-04 00:00:00,LTC/USDT,193.56,193.84,169.03,178.48,3551181.576,631962140.03097,1327550
1622678400000,2021-06-03 00:00:00,LTC/USDT,187.18,197.79,182.00,193.55,2771633.620,528707385.90229,1111322
1622592000000,2021-06-02 00:00:00,LTC/USDT,183.00,191.43,178.27,187.19,2247994.798,416814020.55439,1035432
1622505600000,2021-06-01 00:00:00,LTC/USDT,187.98,193.16,175.86,182.97,2805097.061,510980380.62236,1191815
1622419200000,2021-05-31 00:00:00,LTC/USDT,170.49,188.57,163.50,187.95,3460829.031,610649357.39803,1383301
1622332800000,2021-05-30 00:00:00,LTC/USDT,163.83,181.00,155.00,170.51,3298304.350,564249437.41035,1369530
1622246400000,2021-05-29 00:00:00,LTC/USDT,177.36,188.83,157.55,163.83,4422262.115,759523611.54304,1568328
1622160000000,2021-05-28 00:00:00,LTC/USDT,194.32,198.88,165.25,177.36,4814730.800,861632805.84984,1702576
1622073600000,2021-05-27 00:00:00,LTC/USDT,198.86,208.78,180.34,194.30,3654647.779,711156925.30306,1455513
1621987200000,2021-05-26 00:00:00,LTC/USDT,183.74,204.18,179.34,198.86,3769735.564,732986823.33844,1488320
1621900800000,2021-05-25 00:00:00,LTC/USDT,185.25,194.56,167.13,183.75,5104106.221,910872897.09453,1731052
1621814400000,2021-05-24 00:00:00,LTC/USDT,142.40,185.38,139.50,185.22,5547680.900,898116951.27177,1759965
1621728000000,2021-05-23 00:00:00,LTC/USDT,169.34,176.42,118.00,142.40,8824460.623,1255191217.05240,2364626
1621641600000,2021-05-22 00:00:00,LTC/USDT,179.84,184.39,161.39,169.34,4811403.672,840843533.75009,1646978
1621555200000,2021-05-21 00:00:00,LTC/USDT,210.67,219.14,156.24,179.83,6105580.771,1155316669.32392,2015017
1621468800000,2021-05-20 00:00:00,LTC/USDT,186.07,224.93,166.17,210.78,6801620.320,1368255318.49777,2179574
1621382400000,2021-05-19 00:00:00,LTC/USDT,294.22,300.63,129.60,185.96,11399292.428,2566279032.53547,3092942
1621296000000,2021-05-18 00:00:00,LTC/USDT,281.62,318.25,278.37,294.27,5729518.758,1728073057.59135,2243956
1621209600000,2021-05-17 00:00:00,LTC/USDT,295.87,296.41,261.47,281.63,4731749.682,1326343259.21632,1792240
1621123200000,2021-05-16 00:00:00,LTC/USDT,300.41,324.12,280.01,295.87,4061859.205,1228445424.52061,1479169
1621036800000,2021-05-15 00:00:00,LTC/USDT,326.52,332.33,296.00,300.42,3200199.193,1001045470.75241,1291740
1620950400000,2021-05-14 00:00:00,LTC/USDT,318.04,339.15,308.00,326.53,3106606.767,1006455200.08919,1202853
1620864000000,2021-05-13 00:00:00,LTC/USDT,310.95,332.94,290.95,318.04,5844658.369,1839357614.46595,1987002
1620777600000,2021-05-12 00:00:00,LTC/USDT,378.20,394.79,301.50,311.54,5917230.796,2126130773.69370,2001577
1620691200000,2021-05-11 00:00:00,LTC/USDT,359.39,380.39,345.23,378.15,4418229.576,1596453992.71145,1575304
1620604800000,2021-05-10 00:00:00,LTC/USDT,388.44,413.94,330.00,359.39,8833376.503,3405050093.32166,2748925
1620518400000,2021-05-09 00:00:00,LTC/USDT,347.77,390.00,334.10,388.49,6164237.405,2217616818.24212,1949625
1620432000000,2021-05-08 00:00:00,LTC/USDT,345.00,357.39,334.50,347.76,3165282.237,1095560948.59547,1198116
1620345600000,2021-05-07 00:00:00,LTC/USDT,354.90,374.00,333.91,344.91,7076733.490,2526583954.87032,2290210
1620259200000,2021-05-06 00:00:00,LTC/USDT,356.75,366.31,316.71,354.94,6783792.769,2323931594.27897,2201355
1620172800000,2021-05-05 00:00:00,LTC/USDT,305.50,360.80,300.72,356.76,7776301.080,2645052546.37125,2424819
1620086400000,2021-05-04 00:00:00,LTC/USDT,295.01,328.34,268.72,305.52,9505052.610,2883942013.13471,2457585
1620000000000,2021-05-03 00:00:00,LTC/USDT,269.10,300.34,268.68,294.95,3472003.392,990806086.85792,1045303
1619913600000,2021-05-02 00:00:00,LTC/USDT,277.10,277.86,265.21,269.11,1886231.254,510439011.71030,634302
1619827200000,2021-05-01 00:00:00,LTC/USDT,271.43,279.00,266.05,277.10,1992837.997,541829040.00545,655339
1619740800000,2021-04-30 00:00:00,LTC/USDT,255.43,273.94,252.81,271.43,2448032.170,648713413.60936,773209
1619654400000,2021-04-29 00:00:00,LTC/USDT,258.68,263.00,248.66,255.43,2059803.537,526253341.92251,732484
1619568000000,2021-04-28 00:00:00,LTC/USDT,259.86,267.11,248.30,258.69,2577267.353,659885427.30376,873027
1619481600000,2021-04-27 00:00:00,LTC/USDT,247.59,263.37,243.84,259.92,2817437.937,716554545.44236,956595
1619395200000,2021-04-26 00:00:00,LTC/USDT,223.92,248.45,221.10,247.64,3326950.229,799073722.61679,1130496
1619308800000,2021-04-25 00:00:00,LTC/USDT,225.06,235.89,210.56,223.96,2875488.283,648214437.66466,989356
1619222400000,2021-04-24 00:00:00,LTC/USDT,241.36,241.48,220.48,225.02,3266941.350,750943657.34690,1048905
1619136000000,2021-04-23 00:00:00,LTC/USDT,252.68,257.36,205.00,241.38,7249020.035,1681625409.74736,1945184
1619049600000,2021-04-22 00:00:00,LTC/USDT,257.96,290.00,239.64,252.64,6852337.565,1839376190.13731,1900944
1618963200000,2021-04-21 00:00:00,LTC/USDT,260.85,277.36,251.01,257.99,4552080.559,1202907291.84560,1305424
1618876800000,2021-04-20 00:00:00,LTC/USDT,261.64,273.00,234.09,260.88,5741953.843,1457444822.22287,1522941
1618790400000,2021-04-19 00:00:00,LTC/USDT,273.61,282.20,250.67,261.61,5311192.422,1416348821.04071,1421993
1618704000000,2021-04-18 00:00:00,LTC/USDT,301.48,305.62,225.70,273.71,9805838.326,2608486728.69167,2292475
1618617600000,2021-04-17 00:00:00,LTC/USDT,308.76,336.09,296.62,301.49,7092881.941,2254513690.09795,1915059
1618531200000,2021-04-16 00:00:00,LTC/USDT,286.13,317.99,265.00,308.74,8700816.851,2552790136.83822,2071111
1618444800000,2021-04-15 00:00:00,LTC/USDT,279.54,291.91,266.67,286.11,4097143.812,1143883542.26417,1142452
1618358400000,2021-04-14 00:00:00,LTC/USDT,268.00,284.48,254.99,279.54,6330946.728,1716316496.86498,1532000
1618272000000,2021-04-13 00:00:00,LTC/USDT,244.92,274.65,244.87,267.99,4745925.113,1250144415.13238,1212483
1618185600000,2021-04-12 00:00:00,LTC/USDT,252.84,260.00,240.00,244.92,3426899.120,855865021.00186,995320
1618099200000,2021-04-11 00:00:00,LTC/USDT,257.12,264.00,245.11,252.85,4322666.171,1100851818.34178,1212198
1618012800000,2021-04-10 00:00:00,LTC/USDT,221.35,257.92,219.45,257.13,5058482.270,1205715639.54556,1370995
1617926400000,2021-04-09 00:00:00,LTC/USDT,226.45,229.34,219.00,221.35,1902674.962,428284198.36021,580075
1617840000000,2021-04-08 00:00:00,LTC/USDT,219.31,228.49,217.30,226.45,2596891.821,580798953.75176,754229
1617753600000,2021-04-07 00:00:00,LTC/USDT,237.54,243.74,210.77,219.36,6578487.857,1479364102.71727,1523089
1617667200000,2021-04-06 00:00:00,LTC/USDT,221.85,245.43,212.13,237.52,7429092.871,1712192760.58330,1576496
1617580800000,2021-04-05 00:00:00,LTC/USDT,202.66,225.92,198.33,221.84,4320889.414,915746741.13630,973947
1617494400000,2021-04-04 00:00:00,LTC/USDT,195.48,205.13,192.00,202.66,1673316.389,335365552.36694,525625
1617408000000,2021-04-03 00:00:00,LTC/USDT,211.93,218.78,195.05,195.52,3126390.691,653206378.39398,783260
1617321600000,2021-04-02 00:00:00,LTC/USDT,203.16,214.18,201.21,211.96,2767026.209,572312842.10792,679057
1617235200000,2021-04-01 00:00:00,LTC/USDT,197.01,205.56,194.13,203.15,2582588.453,516808899.01145,642382
1617148800000,2021-03-31 00:00:00,LTC/USDT,195.93,199.38,186.92,197.01,2492341.529,482128944.80031,625884
1617062400000,2021-03-30 00:00:00,LTC/USDT,193.95,200.56,190.60,195.95,2156106.089,421338423.18349,550253
1616976000000,2021-03-29 00:00:00,LTC/USDT,184.40,197.88,182.65,193.95,2165278.372,418634340.23421,553928
1616889600000,2021-03-28 00:00:00,LTC/USDT,184.30,187.48,180.07,184.40,1144159.305,210849700.43594,367061
1616803200000,2021-03-27 00:00:00,LTC/USDT,183.64,186.37,177.84,184.30,1295119.909,236355014.71694,394694
1616716800000,2021-03-26 00:00:00,LTC/USDT,171.68,183.99,171.55,183.63,1876116.511,335030960.51540,509660
1616630400000,2021-03-25 00:00:00,LTC/USDT,176.17,178.43,168.03,171.66,2467408.278,428200610.96367,627354
1616544000000,2021-03-24 00:00:00,LTC/USDT,185.97,197.29,171.50,176.15,3118745.458,587079914.50038,778726
1616457600000,2021-03-23 00:00:00,LTC/USDT,185.74,189.58,181.27,185.99,1616527.223,301007419.02731,521961
1616371200000,2021-03-22 00:00:00,LTC/USDT,195.54,199.23,184.37,185.71,2146245.870,414561261.21566,572585
1616284800000,2021-03-21 00:00:00,LTC/USDT,200.33,202.14,192.12,195.52,1541566.144,303225849.87457,455100
1616198400000,2021-03-20 00:00:00,LTC/USDT,200.16,206.68,199.10,200.34,1377882.134,279856385.80671,397267
1616112000000,2021-03-19 00:00:00,LTC/USDT,199.98,205.33,196.02,200.15,1413743.157,285133781.99838,429222
1616025600000,2021-03-18 00:00:00,LTC/USDT,206.13,208.46,199.25,199.98,2047913.721,418415420.87615,526955
1615939200000,2021-03-17 00:00:00,LTC/USDT,201.85,207.26,194.33,206.13,2327459.930,466672841.79984,596119
1615852800000,2021-03-16 00:00:00,LTC/USDT,200.72,205.27,191.05,201.83,2698395.257,537999298.30018,719276
1615766400000,2021-03-15 00:00:00,LTC/USDT,214.07,223.10,197.80,200.74,3754136.651,776924726.79115,853397
1615680000000,2021-03-14 00:00:00,LTC/USDT,226.38,228.43,213.95,214.08,2169604.176,478008901.57847,595662
1615593600000,2021-03-13 00:00:00,LTC/USDT,221.05,230.54,212.80,226.34,3226225.769,719954461.81762,777658
1615507200000,2021-03-12 00:00:00,LTC/USDT,201.61,224.47,198.66,221.13,5796039.138,1220879535.06671,1195412
1615420800000,2021-03-11 00:00:00,LTC/USDT,200.53,203.89,191.34,201.57,3089656.838,613321402.70372,765111
1615334400000,2021-03-10 00:00:00,LTC/USDT,203.98,208.50,191.58,200.52,4156211.361,834953112.48180,976543
1615248000000,2021-03-09 00:00:00,LTC/USDT,192.08,205.40,189.28,203.98,3247301.204,644751729.24960,801892
1615161600000,2021-03-08 00:00:00,LTC/USDT,190.95,195.56,179.76,192.07,2763366.352,515994952.15690,680279
1615075200000,2021-03-07 00:00:00,LTC/USDT,183.02,192.29,182.42,190.96,1874921.157,350021559.42427,496743
1614988800000,2021-03-06 00:00:00,LTC/USDT,180.27,184.76,174.80,182.99,2142190.147,387308011.42004,520146
1614902400000,2021-03-05 00:00:00,LTC/USDT,180.84,183.73,168.62,180.36,2680745.695,469220033.93092,642968
1614816000000,2021-03-04 00:00:00,LTC/USDT,187.81,194.62,177.11,180.82,3314267.523,614890903.95980,767509
1614729600000,2021-03-03 00:00:00,LTC/USDT,179.20,196.84,177.00,187.72,3735524.143,711111199.95463,864266
1614643200000,2021-03-02 00:00:00,LTC/USDT,176.10,185.41,170.87,179.27,3026032.912,536606311.28379,648886
1614556800000,2021-03-01 00:00:00,LTC/USDT,165.35,176.66,163.48,176.05,2483592.321,422258748.09243,609699
1614470400000,2021-02-28 00:00:00,LTC/USDT,171.85,173.13,153.01,165.36,3423412.316,552147173.02425,886586
1614384000000,2021-02-27 00:00:00,LTC/USDT,170.32,180.50,167.17,171.90,2503435.858,437868045.14050,634480
1614297600000,2021-02-26 00:00:00,LTC/USDT,179.58,183.02,162.74,170.30,4506211.347,779973432.68462,1046498
1614211200000,2021-02-25 00:00:00,LTC/USDT,181.42,205.43,175.09,179.50,4765918.686,911190377.48540,984986
1614124800000,2021-02-24 00:00:00,LTC/USDT,177.56,189.67,169.23,181.45,3467642.815,629433819.58147,796171
1614038400000,2021-02-23 00:00:00,LTC/USDT,208.21,208.94,156.04,177.61,7767866.398,1384870117.10078,1840704
1613952000000,2021-02-22 00:00:00,LTC/USDT,227.53,227.72,173.00,208.18,5484931.296,1133778642.39579,1207096
1613865600000,2021-02-21 00:00:00,LTC/USDT,227.06,234.02,220.50,227.49,2452248.355,558639618.74893,708458
1613779200000,2021-02-20 00:00:00,LTC/USDT,236.84,248.00,213.14,227.07,3623486.609,856033187.25166,931738
1613692800000,2021-02-19 00:00:00,LTC/USDT,226.85,242.92,220.50,236.78,3102860.212,721664347.11400,784221
1613606400000,2021-02-18 00:00:00,LTC/USDT,237.58,239.51,221.57,226.80,2994122.224,688185997.29724,772595
1613520000000,2021-02-17 00:00:00,LTC/USDT,210.53,238.00,203.67,237.59,4363053.193,974622234.94478,1041718
1613433600000,2021-02-16 00:00:00,LTC/USDT,208.22,223.01,200.17,210.56,3536521.163,748568482.67738,996176
1613347200000,2021-02-15 00:00:00,LTC/USDT,213.87,220.38,184.30,208.18,4768459.723,983063648.38476,1164890
1613260800000,2021-02-14 00:00:00,LTC/USDT,226.28,231.37,208.19,213.79,3927171.349,864118259.02719,1107692
1613174400000,2021-02-13 00:00:00,LTC/USDT,197.04,229.67,191.47,226.27,6892096.978,1444613842.93377,1405157
1613088000000,2021-02-12 00:00:00,LTC/USDT,184.21,200.48,176.88,197.04,4140831.613,778560604.55589,849182
1613001600000,2021-02-11 00:00:00,LTC/USDT,181.80,194.28,175.99,184.12,3211022.920,596909064.81285,735088
1612915200000,2021-02-10 00:00:00,LTC/USDT,182.10,196.15,167.70,181.82,5895651.942,1085626487.61309,1104946
1612828800000,2021-02-09 00:00:00,LTC/USDT,167.71,185.14,164.55,182.06,3873541.290,666191642.26352,796836
1612742400000,2021-02-08 00:00:00,LTC/USDT,150.93,170.00,148.01,167.71,3594750.493,573290390.27488,706934
1612656000000,2021-02-07 00:00:00,LTC/USDT,155.79,157.73,145.37,150.91,2497926.958,378140524.40876,583363
1612569600000,2021-02-06 00:00:00,LTC/USDT,155.34,164.76,150.00,155.76,3695828.978,588534233.16981,734973
1612483200000,2021-02-05 00:00:00,LTC/USDT,145.26,157.46,143.68,155.28,3104966.936,474491564.21581,574788
1612396800000,2021-02-04 00:00:00,LTC/USDT,156.30,159.45,141.27,145.28,3655266.041,547111266.82478,719612
1612310400000,2021-02-03 00:00:00,LTC/USDT,142.29,157.19,142.20,156.29,3451654.888,526087920.78946,770923
1612224000000,2021-02-02 00:00:00,LTC/USDT,132.22,146.78,132.09,142.26,3351095.745,473806068.30692,751699
1612137600000,2021-02-01 00:00:00,LTC/USDT,129.53,136.99,126.06,132.23,1736371.634,228411509.41393,533629
1612051200000,2021-01-31 00:00:00,LTC/USDT,133.51,135.25,125.77,129.53,1383297.359,179926851.92935,448612
1611964800000,2021-01-30 00:00:00,LTC/USDT,134.84,136.43,128.10,133.54,1879905.724,248224822.23663,533386
1611878400000,2021-01-29 00:00:00,LTC/USDT,133.43,146.03,131.59,134.84,3528268.555,488158088.86734,811108
1611792000000,2021-01-28 00:00:00,LTC/USDT,122.43,136.00,120.76,133.43,2094813.806,271105742.57486,558867
1611705600000,2021-01-27 00:00:00,LTC/USDT,134.83,135.13,118.15,122.39,3005204.307,376675398.83120,655243
1611619200000,2021-01-26 00:00:00,LTC/USDT,137.14,139.89,128.36,134.77,2044496.235,274504701.77295,529233
1611532800000,2021-01-25 00:00:00,LTC/USDT,141.17,147.80,136.70,137.14,2537596.595,364306358.95397,601882
1611446400000,2021-01-24 00:00:00,LTC/USDT,137.76,142.85,133.75,141.18,1630047.454,227107084.23527,514359
1611360000000,2021-01-23 00:00:00,LTC/USDT,137.71,143.78,135.12,137.78,2032285.389,282479318.83548,582545
1611273600000,2021-01-22 00:00:00,LTC/USDT,129.80,142.01,122.67,137.72,3697571.481,500090463.10115,879740
1611187200000,2021-01-21 00:00:00,LTC/USDT,149.84,150.44,125.67,129.83,4014496.661,545949918.56760,967300
1611100800000,2021-01-20 00:00:00,LTC/USDT,151.94,156.38,138.19,149.81,3303965.894,487183314.75500,862907
1611014400000,2021-01-19 00:00:00,LTC/USDT,152.10,166.49,150.53,151.85,3933726.523,628223700.00863,931453
1610928000000,2021-01-18 00:00:00,LTC/USDT,142.92,155.22,138.58,152.09,3147254.898,463288900.32702,753800
1610841600000,2021-01-17 00:00:00,LTC/USDT,143.65,147.24,136.36,142.91,2347455.834,333547224.34178,619057
1610755200000,2021-01-16 00:00:00,LTC/USDT,143.56,152.95,139.42,143.65,3039715.156,444572993.95360,748820
1610668800000,2021-01-15 00:00:00,LTC/USDT,152.61,156.00,130.33,143.54,3931814.915,568150893.91994,991678
1610582400000,2021-01-14 00:00:00,LTC/USDT,147.55,157.12,143.66,152.64,3461480.927,518882266.16347,815283
1610496000000,2021-01-13 00:00:00,LTC/USDT,133.55,148.59,126.00,147.63,3735324.722,511159069.79343,914690
1610409600000,2021-01-12 00:00:00,LTC/USDT,139.07,147.00,128.15,133.48,5077347.884,698582143.65814,1229745
1610323200000,2021-01-11 00:00:00,LTC/USDT,170.31,171.06,112.55,139.06,11343644.875,1547404693.87316,2541754
1610236800000,2021-01-10 00:00:00,LTC/USDT,177.51,186.61,162.10,170.36,5920578.790,1039671366.77019,1186286
1610150400000,2021-01-09 00:00:00,LTC/USDT,172.50,179.54,163.58,177.56,4404269.027,754303798.24210,900478
1610064000000,2021-01-08 00:00:00,LTC/USDT,169.70,182.50,149.61,172.47,7460104.240,1258834974.04204,1481980
1609977600000,2021-01-07 00:00:00,LTC/USDT,169.20,182.13,161.83,169.65,6034438.230,1031577260.27992,1184740
1609891200000,2021-01-06 00:00:00,LTC/USDT,158.64,170.49,155.18,169.18,4017916.796,654564240.47916,913472
1609804800000,2021-01-05 00:00:00,LTC/USDT,155.58,163.42,146.54,158.60,4042152.230,626644154.33330,896905
1609718400000,2021-01-04 00:00:00,LTC/USDT,161.87,174.65,139.50,155.58,8310498.048,1305369967.36854,1479625
1609632000000,2021-01-03 00:00:00,LTC/USDT,137.09,165.99,135.55,161.97,9070260.102,1358476392.00337,1389536
1609545600000,2021-01-02 00:00:00,LTC/USDT,126.32,142.39,123.23,137.08,5716443.970,756754825.84961,921328
1609459200000,2021-01-01 00:00:00,LTC/USDT,124.37,134.23,123.07,126.31,3818243.550,490520900.60163,766035
1609372800000,2020-12-31 00:00:00,LTC/USDT,130.21,130.56,121.89,124.36,3004910.831,378359359.09939,615710
1609286400000,2020-12-30 00:00:00,LTC/USDT,129.04,133.29,122.73,130.21,3857615.453,493816991.02285,762052
1609200000000,2020-12-29 00:00:00,LTC/USDT,130.04,131.09,120.10,129.05,4358835.964,550717066.47768,827832
1609113600000,2020-12-28 00:00:00,LTC/USDT,127.97,137.58,126.44,130.04,5068093.822,668693925.71094,894092
1609027200000,2020-12-27 00:00:00,LTC/USDT,129.80,139.63,121.83,127.99,8863865.403,1173375669.97649,1457575
1608940800000,2020-12-26 00:00:00,LTC/USDT,127.87,135.39,125.11,129.79,7237393.522,942590038.55723,1157199
1608854400000,2020-12-25 00:00:00,LTC/USDT,111.24,128.80,108.37,127.96,6734096.834,801338239.47114,1225026
1608768000000,2020-12-24 00:00:00,LTC/USDT,102.44,112.44,98.66,111.25,5403149.019,567078174.74954,984289
1608681600000,2020-12-23 00:00:00,LTC/USDT,114.33,117.50,94.94,102.50,8981367.086,968846938.25293,1527632
1608595200000,2020-12-22 00:00:00,LTC/USDT,104.60,114.74,98.39,114.37,7090188.752,756752639.38080,1062823
1608508800000,2020-12-21 00:00:00,LTC/USDT,114.67,118.86,100.43,104.57,8098408.711,878790680.07378,1272938
1608422400000,2020-12-20 00:00:00,LTC/USDT,119.92,123.34,110.00,114.68,6162094.030,722562632.82475,974758
1608336000000,2020-12-19 00:00:00,LTC/USDT,109.45,124.42,105.47,119.91,6361308.528,732714708.75359,1024670
1608249600000,2020-12-18 00:00:00,LTC/USDT,101.09,113.02,99.21,109.43,7337280.897,789706423.69051,1154946
1608163200000,2020-12-17 00:00:00,LTC/USDT,93.03,110.00,90.52,101.09,10810004.404,1078795269.58225,1487881
1608076800000,2020-12-16 00:00:00,LTC/USDT,81.39,93.45,78.33,93.05,4756813.740,409219865.32192,740997
1607990400000,2020-12-15 00:00:00,LTC/USDT,82.37,85.00,80.41,81.35,2548882.483,209652359.56567,451249
1607904000000,2020-12-14 00:00:00,LTC/USDT,82.28,83.00,79.13,82.38,2297953.554,186610316.42196,408842
1607817600000,2020-12-13 00:00:00,LTC/USDT,76.64,84.37,75.48,82.30,2363064.632,189439844.11289,410205
1607731200000,2020-12-12 00:00:00,LTC/USDT,72.21,77.56,71.99,76.63,1774905.153,133760166.66339,360013
1607644800000,2020-12-11 00:00:00,LTC/USDT,74.74,75.12,69.80,72.22,2599196.229,186544231.04026,443638
1607558400000,2020-12-10 00:00:00,LTC/USDT,77.40,77.65,73.11,74.73,1593866.494,119905105.70031,341046
1607472000000,2020-12-09 00:00:00,LTC/USDT,76.76,78.18,72.12,77.41,2502057.619,190122926.63535,425267
1607385600000,2020-12-08 00:00:00,LTC/USDT,83.46,84.85,75.38,76.74,2521838.944,201725506.03582,441141
1607299200000,2020-12-07 00:00:00,LTC/USDT,83.62,87.01,81.78,83.43,2536058.718,213256290.66277,432311
1607212800000,2020-12-06 00:00:00,LTC/USDT,83.22,85.27,80.36,83.64,1715505.480,142329451.01715,326802
1607126400000,2020-12-05 00:00:00,LTC/USDT,79.54,84.29,78.64,83.21,1946193.719,159921170.65280,353383
1607040000000,2020-12-04 00:00:00,LTC/USDT,89.05,89.97,77.54,79.54,3395213.278,287546748.03265,555797
1606953600000,2020-12-03 00:00:00,LTC/USDT,89.00,91.50,85.50,89.05,3797959.567,336961564.54904,637548
1606867200000,2020-12-02 00:00:00,LTC/USDT,85.15,90.75,82.62,88.98,4086326.425,355874823.64846,584555
1606780800000,2020-12-01 00:00:00,LTC/USDT,87.77,93.20,79.30,85.16,7918179.223,695276782.54026,996805
1606694400000,2020-11-30 00:00:00,LTC/USDT,78.95,88.68,76.67,87.75,4637018.262,385283389.89996,623894
1606608000000,2020-11-29 00:00:00,LTC/USDT,72.66,81.12,71.49,78.95,3552312.473,270738868.05278,512283
1606521600000,2020-11-28 00:00:00,LTC/USDT,69.19,74.98,68.27,72.64,3273194.782,234465847.07444,467486
1606435200000,2020-11-27 00:00:00,LTC/USDT,71.05,73.56,65.30,69.22,3650595.196,252818371.42769,521676
1606348800000,2020-11-26 00:00:00,LTC/USDT,81.85,83.34,64.45,71.06,7319728.034,535856018.11872,944817
1606262400000,2020-11-25 00:00:00,LTC/USDT,89.46,90.94,78.00,81.83,3694621.832,318821749.72112,560069
1606176000000,2020-11-24 00:00:00,LTC/USDT,89.17,94.50,85.48,89.47,5833777.648,524246406.28330,730132
1606089600000,2020-11-23 00:00:00,LTC/USDT,82.94,91.28,81.04,89.21,5246031.319,456436742.32313,697054
1606003200000,2020-11-22 00:00:00,LTC/USDT,87.35,88.30,77.60,82.95,4705897.092,394452206.86891,608228
1605916800000,2020-11-21 00:00:00,LTC/USDT,82.65,88.73,80.10,87.32,5478401.293,463155803.56145,642732
1605830400000,2020-11-20 00:00:00,LTC/USDT,81.57,85.72,80.07,82.64,4867968.519,401054789.58138,611502
1605744000000,2020-11-19 00:00:00,LTC/USDT,73.46,83.46,71.51,81.58,6066646.194,474116384.70937,727627
1605657600000,2020-11-18 00:00:00,LTC/USDT,76.47,77.39,67.30,73.44,5668647.589,413325945.44829,717193
1605571200000,2020-11-17 00:00:00,LTC/USDT,73.86,77.20,71.25,76.48,5504337.267,407338391.89304,712792
1605484800000,2020-11-16 00:00:00,LTC/USDT,62.34,74.63,62.10,73.86,6007623.228,414032173.08810,689854
1605398400000,2020-11-15 00:00:00,LTC/USDT,63.85,64.47,61.00,62.34,1580860.843,99039055.94693,306721
1605312000000,2020-11-14 00:00:00,LTC/USDT,66.02,66.37,61.50,63.86,2210781.921,140321212.09149,322519
1605225600000,2020-11-13 00:00:00,LTC/USDT,60.81,66.72,60.16,66.02,4433657.557,282841969.39882,503244
1605139200000,2020-11-12 00:00:00,LTC/USDT,59.35,60.89,57.55,60.82,2408993.613,142022863.18268,338226
1605052800000,2020-11-11 00:00:00,LTC/USDT,58.00,60.61,57.84,59.35,2217745.851,132228613.91361,308955
1604966400000,2020-11-10 00:00:00,LTC/USDT,59.29,59.66,57.00,58.01,1675689.503,97904204.85392,263660
1604880000000,2020-11-09 00:00:00,LTC/USDT,61.04,62.00,57.50,59.28,2325932.165,139045587.03073,312752
1604793600000,2020-11-08 00:00:00,LTC/USDT,58.99,62.07,58.57,61.05,1694542.556,102177951.18211,263134
1604707200000,2020-11-07 00:00:00,LTC/USDT,63.31,64.94,57.06,58.98,3450081.781,212929632.32075,394378
1604620800000,2020-11-06 00:00:00,LTC/USDT,58.99,63.81,58.63,63.28,3638509.399,223814332.21943,392767
1604534400000,2020-11-05 00:00:00,LTC/USDT,54.72,59.80,54.65,58.99,2802829.751,159812825.72387,331461
1604448000000,2020-11-04 00:00:00,LTC/USDT,53.97,55.20,51.61,54.69,1934417.957,103504967.95076,260039
1604361600000,2020-11-03 00:00:00,LTC/USDT,53.82,54.40,51.00,53.97,1478446.773,78183730.36441,260469
1604275200000,2020-11-02 00:00:00,LTC/USDT,55.61,56.82,53.02,53.80,1545138.137,84617811.25141,251138
1604188800000,2020-11-01 00:00:00,LTC/USDT,55.71,56.23,54.07,55.60,925187.053,51061150.52106,239466
1604102400000,2020-10-31 00:00:00,LTC/USDT,54.02,56.50,53.61,55.71,1486080.840,82145427.35776,271512
1604016000000,2020-10-30 00:00:00,LTC/USDT,54.92,55.82,52.13,54.01,1720301.503,92657039.76039,260394
1603929600000,2020-10-29 00:00:00,LTC/USDT,55.78,56.59,53.36,54.91,1801333.875,99611662.74823,299745
1603843200000,2020-10-28 00:00:00,LTC/USDT,57.95,60.62,54.72,55.78,2850857.824,164579844.12758,366720
1603756800000,2020-10-27 00:00:00,LTC/USDT,56.83,59.14,56.51,57.95,2246632.382,129856438.67692,303519
1603670400000,2020-10-26 00:00:00,LTC/USDT,58.86,59.37,54.97,56.84,2708097.796,154997432.50582,337697
1603584000000,2020-10-25 00:00:00,LTC/USDT,59.25,60.07,56.55,58.86,2277059.171,132967454.91787,316504
1603497600000,2020-10-24 00:00:00,LTC/USDT,55.50,59.73,54.87,59.25,2318065.532,134074962.49646,320244
1603411200000,2020-10-23 00:00:00,LTC/USDT,54.40,57.03,53.07,55.50,2368034.172,130947615.71968,324352
1603324800000,2020-10-22 00:00:00,LTC/USDT,53.04,56.35,53.02,54.40,2948546.290,162283562.74118,339532
1603238400000,2020-10-21 00:00:00,LTC/USDT,46.91,55.06,46.89,53.04,3083156.196,158847884.86082,368929
1603152000000,2020-10-20 00:00:00,LTC/USDT,48.00,48.48,46.37,46.91,949189.075,44957522.31103,256231
1603065600000,2020-10-19 00:00:00,LTC/USDT,47.52,48.46,46.76,48.01,762678.659,36406639.20226,251972
